Z      N      A      Energy_new(MeV)     Energy_old(MeV)     Energy_diff(MeV)    beta2_new    beta2_old    beta3_new    fileID    
68     84     152    -1231.354999        -1231.354981        -1.8e-05            -0.060799    -0.060280    0.00021      9127      
68     86     154    -1248.336688        -1248.297979        -0.038709           0.151952     0.151151     0.000152     9220      
68     88     156    -1265.737577        -1265.67194         -0.065637           0.207708     0.207020     0.002935     9267      
68     90     158    -1282.632954        -1282.562554        -0.0704             0.24825      0.247885     0.000625     9357      
68     92     160    -1299.195851        -1299.127199        -0.068652           0.282707     0.282546     0.00156      9447      
68     94     162    -1315.362498        -1315.286425        -0.076073           0.304324     0.304401     -5.8e-05     9476      
68     96     164    -1330.889686        -1330.812526        -0.07716            0.314926     0.315020     0.000172     9551      
68     98     166    -1345.877106        -1345.803568        -0.073538           0.321305     0.321307     -6.9e-05     9657      
68     100    168    -1360.112767        -1360.040313        -0.072454           0.324352     0.324384     -0.000172    9732      
68     102    170    -1373.257951        -1373.185816        -0.072135           0.322647     0.322739     0.00012      9761      
68     104    172    -1385.209125        -1385.136677        -0.072448           0.316015     0.316070     8e-06        9836      
68     106    174    -1396.017321        -1395.93874         -0.078581           0.305595     0.305567     -0.000262    9912      
68     108    176    -1406.258975        -1406.181092        -0.077883           0.293622     0.293556     5.8e-05      10031     
68     110    178    -1416.287002        -1416.209588        -0.077414           0.282359     0.282235     0.000121     10092     
68     112    180    -1425.56873         -1425.507709        -0.061021           0.271266     0.271114     2.9e-05      10151     
68     114    182    -1433.304182        -1433.237323        -0.066859           0.255245     0.255109     8.4e-05      10225     
68     116    184    -1440.16808         -1440.116944        -0.051136           -0.189549    -0.189384    -7e-06       10326     
68     118    186    -1448.700262        -1448.654492        -0.04577            -0.182254    -0.182145    2.1e-05      10371     
68     120    188    -1456.136234        -1456.089624        -0.04661            -0.165597    -0.165526    6.9e-05      10476     
68     122    190    -1463.131233        -1463.092965        -0.038268           -0.115621    -0.114939    4e-06        10506     
68     124    192    -1470.956547        -1470.946004        -0.010543           -0.052857    -0.052581    -1e-06       10582     
68     126    194    -1479.487776        -1479.488038        0.000262            -1e-06       0.000000     -0.0         10703     
68     128    196    -1481.439969        -1481.435283        -0.004686           0.001076     0.000000     -3e-06       10734     
68     130    198    -1483.095887        -1482.991479        -0.104408           0.046195     0.040140     0.041622     10839     
68     132    200    -1485.184964        -1484.984086        -0.200878           0.081127     0.110843     0.107877     10914     
68     134    202    -1487.168015        -1487.103653        -0.064362           0.148669     0.152071     0.092829     10974     
68     136    204    -1489.235711        -1489.226857        -0.008854           0.186899     0.186185     -1.9e-05     11066     
68     138    206    -1491.729255        -1491.709866        -0.019389           0.217351     0.216780     -0.000159    11141     
68     140    208    -1494.236479        -1494.213061        -0.023418           0.239616     0.239113     7.1e-05      11216     
68     142    210    -1496.603871        -1496.574375        -0.029496           0.257395     0.256657     0.00013      11307     
68     144    212    -1498.712914        -1498.678227        -0.034687           0.270888     0.270192     -1.8e-05     11367     
68     146    214    -1500.307588        -1500.269939        -0.037649           0.279533     0.278894     -7.1e-05     11457     
68     148    216    -1501.267694        -1501.234265        -0.033429           0.283574     0.283217     -6e-05       11501     
68     150    218    -1501.786444        -1501.755424        -0.03102            0.284792     0.284404     -5e-06       11606     
68     152    220    -1502.12123         -1502.09911         -0.02212            0.284208     0.283763     -2.8e-05     11636     
68     154    222    -1502.319223        -1502.302727        -0.016496           0.282466     0.281947     -5.4e-05     11726     
68     156    224    -1502.26943         -1502.255428        -0.014002           0.279663     0.278941     4.4e-05      11801     
68     158    226    -1501.563139        -1501.546228        -0.016911           0.277109     0.275230     -0.0001      11921     
68     160    228    -1499.941141        -1499.917059        -0.024082           0.274778     0.269660     -0.000118    11936     
68     162    230    -1497.80557         -1497.796086        -0.009484           0.271649     0.258834     0.08268      12054     
68     164    232    -1495.69794         -1495.693764        -0.004176           0.257939     0.244794     0.080004     12144     
68     166    234    -1493.598443        -1493.607795        0.009352            0.232356     0.231919     7.3e-05      12174     
