Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
94     204    298    -1990.878454            0.219122       0.0            9380      YES            
94     206    300    -1992.729593            0.225365       0.0            9401      YES            
94     208    302    -1994.135948            0.229596       0.0            9422      YES            
94     210    304    -1995.271387            0.233118       0.0            9443      YES            
94     212    306    -1996.199467            0.235868       0.0            9464      YES            
94     214    308    -1996.881896            0.237269       0.0            9485      YES            
94     216    310    -1997.255955            0.236634       0.0            9506      YES            
94     218    312    -1997.312659            0.23276        0.0            9527      YES            
94     220    314    -1997.136971            0.223826       0.0            9548      YES            
94     222    316    -1996.906241            0.212252       0.0            9569      YES            
94     224    318    -1996.616564            0.203192       0.0            9590      YES            
94     226    320    -1996.209939            0.19549        0.0            9611      YES            
94     228    322    -1995.655418            0.187268       0.0            9632      YES            
94     230    324    -1995.169689            -0.134385      0.0            9646      YES            
94     232    326    -1994.909456            -0.134156      0.0            9667      YES            
94     234    328    -1994.492144            -0.131718      0.0            9689      YES            
94     236    330    -1993.903909            -0.128262      0.0            9710      YES            
94     238    332    -1993.173363            -0.123306      0.0            9731      YES            
94     240    334    -1992.337334            -0.116933      0.0            9752      YES            
94     242    336    -1991.405612            -0.109106      0.0            9773      YES            
94     244    338    -1990.378272            -0.099807      0.0            9794      YES            
94     246    340    -1989.285619            -0.088839      0.0            9815      YES            
94     248    342    -1988.16962             -0.07564       0.0            9836      YES            
94     250    344    -1987.065418            -0.057289      0.0            9858      YES            
94     252    346    -1985.996233            -0.031172      0.0            9878      YES            
94     254    348    -1985.58812             -0.001027      0.0            9900      YES            
94     256    350    -1985.166853            -0.000788      0.0            9921      YES            
94     258    352    -1983.66053             -0.001079      0.0            9942      YES            
