Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
118    272    390    -2392.073201            -65.407019     0.0            8078      YES            
118    274    392    -2394.616922            -91.362613     0.0            8094      YES            
118    276    394    -2395.764001            -91.69182      0.0            8111      YES            
118    284    402    -2401.783511            90.882333      0.0            8143      YES            
118    286    404    -2401.987186            91.300344      0.0            8160      YES            
118    288    406    -2402.035773            67.400909      0.0            8173      YES            
118    290    408    -2402.569133            64.514564      0.0            8190      YES            
118    292    410    -2403.114847            62.312829      0.0            8207      YES            
118    294    412    -2403.545986            61.347479      0.0            8224      YES            
118    296    414    -2403.774775            61.01856       0.0            8241      YES            
118    298    416    -2403.76894             60.937401      0.0            8258      YES            
118    300    418    -2403.537686            60.882643      0.0            8272      YES            
120    188    308    -2143.578268            0.18499        0.0            8286      YES            
120    190    310    -2153.84169             -4.302531      0.0            8302      YES            
120    192    312    -2164.747819            -19.851888     0.0            8319      YES            
120    194    314    -2175.577802            -22.582687     0.0            8336      YES            
120    196    316    -2186.182724            -23.920072     0.0            8355      YES            
120    198    318    -2196.545173            -24.770987     0.0            8372      YES            
120    200    320    -2206.685039            -25.384612     0.0            8386      YES            
120    202    322    -2216.813634            29.760921      0.0            8411      YES            
120    262    382    -2409.925029            0.168118       0.0            8422      YES            
120    264    384    -2411.337141            0.307442       0.0            8439      YES            
120    266    386    -2412.671878            0.56596        0.0            8456      YES            
120    268    388    -2414.11703             -40.10986      0.0            8469      YES            
120    270    390    -2415.773444            -40.831593     0.0            8489      YES            
120    272    392    -2417.261015            -41.906177     0.0            8506      YES            
120    274    394    -2418.592969            -68.741521     0.0            8520      YES            
120    276    396    -2420.214363            -70.895762     0.0            8537      YES            
120    278    398    -2421.636147            -73.060984     0.0            8554      YES            
120    296    416    -2432.264115            62.383561      0.0            8581      YES            
120    298    418    -2432.683391            61.508011      0.0            8593      YES            
