 Nrows 
   6834 
    Z     N          Q20                 Q30           beta2       beta3
    58    56     -1.4607253453               0.0       -0.05         0.0 
    58    56              -0.0               0.0        -0.0         0.0 
    58    56      1.4607253453               0.0        0.05         0.0 
    58    56      2.9214506907               0.0         0.1         0.0 
    58    56       4.382176036               0.0        0.15         0.0 
    58    56      5.8429013814               0.0         0.2         0.0 
    58    56      7.3036267267               0.0        0.25         0.0 
    58    56      8.7643520721               0.0         0.3         0.0 
    58    56     10.2250774174               0.0        0.35         0.0 
    58    56     11.6858027628               0.0         0.4         0.0 
    58    86    -17.2486305378               0.0        -0.4         0.0 
    58    86    -15.0925517206               0.0       -0.35         0.0 
    58    86    -12.9364729033               0.0        -0.3         0.0 
    58    86    -10.7803940861               0.0       -0.25         0.0 
    58    86     -8.6243152689               0.0        -0.2         0.0 
    58    86     -6.4682364517               0.0       -0.15         0.0 
    58    86     -4.3121576344               0.0        -0.1         0.0 
    58    86     -2.1560788172               0.0       -0.05         0.0 
    58    86              -0.0               0.0        -0.0         0.0 
    58    86      2.1560788172               0.0        0.05         0.0 
    58    86      4.3121576344               0.0         0.1         0.0 
    58    86      6.4682364517               0.0        0.15         0.0 
    58    86      8.6243152689               0.0         0.2         0.0 
    58    86     10.7803940861               0.0        0.25         0.0 
    58    86     12.9364729033               0.0         0.3         0.0 
    58    86     15.0925517206               0.0        0.35         0.0 
    58    86     17.2486305378               0.0         0.4         0.0 
    58    88    -17.6497500434               0.0        -0.4         0.0 
    58    88     -15.443531288               0.0       -0.35         0.0 
    58    88    -13.2373125326               0.0        -0.3         0.0 
    58    88    -11.0310937771               0.0       -0.25         0.0 
    58    88     -8.8248750217               0.0        -0.2         0.0 
    58    88     -6.6186562663               0.0       -0.15         0.0 
    58    88     -4.4124375109               0.0        -0.1         0.0 
    58    88     -2.2062187554               0.0       -0.05         0.0 
    58    88              -0.0               0.0        -0.0         0.0 
    58    88      2.2062187554               0.0        0.05         0.0 
    58    88      4.4124375109               0.0         0.1         0.0 
    58    88      6.6186562663               0.0        0.15         0.0 
    58    88      8.8248750217               0.0         0.2         0.0 
    58    88     11.0310937771               0.0        0.25         0.0 
    58    88     13.2373125326               0.0         0.3         0.0 
    58    88      15.443531288               0.0        0.35         0.0 
    58    88     17.6497500434               0.0         0.4         0.0 
    58    90    -18.0545495959               0.0        -0.4         0.0 
    58    90    -15.7977308964               0.0       -0.35         0.0 
    58    90    -13.5409121969               0.0        -0.3         0.0 
    58    90    -11.2840934974               0.0       -0.25         0.0 
    58    90     -9.0272747979               0.0        -0.2         0.0 
    58    90     -6.7704560985               0.0       -0.15         0.0 
    58    90      -4.513637399               0.0        -0.1         0.0 
    58    90     -2.2568186995               0.0       -0.05         0.0 
    58    90              -0.0               0.0        -0.0         0.0 
    58    90      2.2568186995               0.0        0.05         0.0 
    58    90       4.513637399               0.0         0.1         0.0 
    58    90      6.7704560985               0.0        0.15         0.0 
    58    90      9.0272747979               0.0         0.2         0.0 
    58    90     11.2840934974               0.0        0.25         0.0 
    58    90     13.5409121969               0.0         0.3         0.0 
    58    90     15.7977308964               0.0        0.35         0.0 
    58    90     18.0545495959               0.0         0.4         0.0 
    60    86    -17.6497500434               0.0        -0.4         0.0 
    60    86     -15.443531288               0.0       -0.35         0.0 
    60    86    -13.2373125326               0.0        -0.3         0.0 
    60    86    -11.0310937771               0.0       -0.25         0.0 
    60    86     -8.8248750217               0.0        -0.2         0.0 
    60    86     -6.6186562663               0.0       -0.15         0.0 
    60    86     -4.4124375109               0.0        -0.1         0.0 
    60    86     -2.2062187554               0.0       -0.05         0.0 
    60    86              -0.0               0.0        -0.0         0.0 
