 Nrows 
   917 
    Z     N          Q20                 Q30           beta2       beta3
    92   160     54.7933744484               0.0         0.5         0.0 
    92   162     -55.520070255               0.0        -0.5         0.0 
    92   162    -49.9680632295               0.0       -0.45         0.0 
    92   162     49.9680632295               0.0        0.45         0.0 
    92   162      55.520070255               0.0         0.5         0.0 
    92   164    -56.2505907939               0.0        -0.5         0.0 
    92   164    -50.6255317145               0.0       -0.45         0.0 
    92   164     50.6255317145               0.0        0.45         0.0 
    92   164     56.2505907939               0.0         0.5         0.0 
    92   166    -56.9849260788               0.0        -0.5         0.0 
    92   166    -51.2864334709               0.0       -0.45         0.0 
    92   166     51.2864334709               0.0        0.45         0.0 
    92   166     56.9849260788               0.0         0.5         0.0 
    92   170    -58.4650014563               0.0        -0.5         0.0 
    92   170    -52.6185013107               0.0       -0.45         0.0 
    92   170     52.6185013107               0.0        0.45         0.0 
    92   170     58.4650014563               0.0         0.5         0.0 
    92   192     -66.874063419               0.0        -0.5         0.0 
    92   192    -60.1866570771               0.0       -0.45         0.0 
    92   192     60.1866570771               0.0        0.45         0.0 
    92   192      66.874063419               0.0         0.5         0.0 
    92   194    -67.6608113326               0.0        -0.5         0.0 
    92   194    -60.8947301994               0.0       -0.45         0.0 
    92   194     60.8947301994               0.0        0.45         0.0 
    92   194     67.6608113326               0.0         0.5         0.0 
    92   196    -68.4512356517               0.0        -0.5         0.0 
    92   196    -61.6061120866               0.0       -0.45         0.0 
    92   196     61.6061120866               0.0        0.45         0.0 
    92   196     68.4512356517               0.0         0.5         0.0 
    92   198    -69.2453278462               0.0        -0.5         0.0 
    92   198    -62.3207950616               0.0       -0.45         0.0 
    92   198     62.3207950616               0.0        0.45         0.0 
    92   198     69.2453278462               0.0         0.5         0.0 
    94   120    -41.7269621805               0.0        -0.5         0.0 
    94   120    -37.5542659624               0.0       -0.45         0.0 
    94   120     37.5542659624               0.0        0.45         0.0 
    94   120     41.7269621805               0.0         0.5         0.0 
    94   130    -45.0270861434               0.0        -0.5         0.0 
    94   130    -40.5243775291               0.0       -0.45         0.0 
    94   130     40.5243775291               0.0        0.45         0.0 
    94   130     45.0270861434               0.0         0.5         0.0 
    94   132      -45.69912428               0.0        -0.5         0.0 
    94   132     -41.129211852               0.0       -0.45         0.0 
    94   132      41.129211852               0.0        0.45         0.0 
    94   132       45.69912428               0.0         0.5         0.0 
    94   144    -49.8144578093               0.0        -0.5         0.0 
    94   144    -44.8330120283               0.0       -0.45         0.0 
    94   144     44.8330120283               0.0        0.45         0.0 
    94   144     49.8144578093               0.0         0.5         0.0 
    94   160     -55.520070255               0.0        -0.5         0.0 
    94   160    -49.9680632295               0.0       -0.45         0.0 
    94   160     49.9680632295               0.0        0.45         0.0 
    94   160      55.520070255               0.0         0.5         0.0 
    94   162    -56.2505907939               0.0        -0.5         0.0 
    94   162    -50.6255317145               0.0       -0.45         0.0 
    94   162     50.6255317145               0.0        0.45         0.0 
    94   162     56.2505907939               0.0         0.5         0.0 
    94   168    -58.4650014563               0.0        -0.5         0.0 
    94   168    -52.6185013107               0.0       -0.45         0.0 
