Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
38     64     102    0.097003                 0.389695     0.382280     0.091489     16425     
38     66     104    0.085748                 0.372761     0.371550     0.000921     16453     
38     68     106    0.080373                 0.362077     0.351798     -0.099822    16572     
38     70     108    0.068846                 0.341638     0.339626     -0.000511    16647     
38     72     110    0.073896                 0.331713     -0.162567    0.007371     16678     
38     74     112    0.065999                 -7e-06       0.000000     -0.0         16733     
38     76     114    0.066474                 9e-06        0.000001     -1e-06       16838     
38     78     116    0.06691                  0.0          0.000000     0.0          16883     
38     80     118    0.066221                 -5.4e-05     0.000000     0.0          16959     
38     82     120    0.06724                  -5.6e-05     0.000000     -0.0         17092     
38     84     122    0.036542                 -0.006555    0.000000     -6e-06       17150     
38     86     124    -0.057646                -0.030679    0.000004     -0.0         17180     
38     88     126    -0.119007                -0.052631    -0.032515    4.2e-05      17299     
38     90     128    -0.053824                -0.038305    0.000000     -1.8e-05     17359     
38     92     130    0.009219                 -0.0042      0.000000     2e-06        17406     
38     94     132    -0.013433                -0.003444    0.000000     7e-06        17541     
38     96     134    -0.037617                -0.003895    0.000000     -6e-06       17616     
38     98     136    -0.07735                 -0.004286    0.000000     -0.0         17631     
38     100    138    -0.086294                -0.004203    0.000000     6e-06        17766     
40     30     70     0.069446                 -9.8e-05     0.000000     -0.0         67        
40     32     72     0.069054                 1e-06        0.000000     -5e-06       143       
40     34     74     0.071855                 -0.202765    -0.202440    0.000117     185       
40     36     76     0.059314                 -0.000296    0.000000     5e-06        277       
40     38     78     0.079323                 0.0          0.000000     2e-05        353       
40     40     80     0.075762                 0.001751     0.000000     0.002223     415       
40     42     82     0.063781                 -3.6e-05     0.000000     1.6e-05      461       
40     44     84     0.083385                 1e-06        0.000000     -5e-06       563       
40     46     86     0.069999                 -9.1e-05     0.000000     -2e-06       657       
40     48     88     0.083344                 -6.6e-05     0.000000     -3e-06       687       
40     50     90     0.058686                 0.001131     0.000000     4.5e-05      809       
40     52     92     0.06877                  0.000241     0.000000     0.0          879       
40     54     94     0.077612                 -1e-06       0.000000     1e-06        938       
40     56     96     0.061064                 0.000189     0.000000     0.00974      1044      
40     58     98     -0.137434                0.005355     0.000000     0.080838     1117      
40     60     100    -0.170936                0.002611     0.000000     0.090445     1147      
40     62     102    0.09281                  0.37866      0.376048     0.047884     1230      
