Z      N      A      Energy_new-old(MeV)      beta2_new    beta2_old    beta3_new    fileID    
38     30     68     -0.034265                -8.5e-05     -0.000003    -1e-06       15086     
38     32     70     -0.02855                 -0.171601    -0.172455    -0.000182    15221     
38     34     72     -0.007354                -0.190188    -0.190814    7.9e-05      15261     
38     36     74     -0.023512                -0.154458    -0.154709    0.000342     15371     
38     38     76     -0.022919                0.426012     0.425914     2.2e-05      15390     
38     40     78     -0.024166                -0.000103    0.000000     -4e-06       15462     
38     42     80     -0.072802                -0.000539    0.000000     -4e-06       15544     
38     44     82     -0.082261                0.001414     0.000004     -1e-06       15614     
38     46     84     -0.073543                0.023686     -0.000005    -0.003348    15748     
38     48     86     -0.048434                0.001037     0.000000     0.0          15764     
38     50     88     -0.023943                -5.6e-05     0.000000     -0.0         15837     
38     52     90     -0.027461                0.000649     0.000001     0.0          15912     
38     54     92     -0.01715                 -0.078044    -0.078481    -1.8e-05     16011     
38     56     94     -0.010427                -0.13349     -0.133346    6e-06        16057     
38     58     96     0.015641                 -0.181168    -0.180477    -1e-06       16132     
38     60     98     -0.030027                0.387452     0.387096     0.000483     16215     
38     62     100    -0.029497                0.387033     0.386728     -0.000202    16290     
38     64     102    -0.021081                0.382779     0.382407     -0.001556    16365     
38     66     104    -0.013477                0.374884     0.374324     0.000108     16440     
38     68     106    -0.01174                 0.369934     0.368925     9.4e-05      16560     
38     70     108    -0.029581                0.375435     0.373789     -0.000758    16589     
38     72     110    -0.044916                0.37679      0.375252     0.004115     16694     
38     74     112    0.013069                 -0.130358    -0.130059    0.000136     16730     
38     76     114    -0.003207                0.01152      0.000000     -0.000853    16868     
38     78     116    -0.023704                0.000311     0.000000     3e-06        16930     
38     80     118    -0.019284                0.00019      0.000000     -1e-06       16975     
38     82     120    -0.0002                  7.1e-05      0.000000     0.0          17079     
38     84     122    -0.005639                0.001684     0.000000     1e-06        17124     
38     86     124    -0.092807                0.041832     -0.000017    3.7e-05      17247     
38     88     126    -0.164388                -0.068179    -0.049204    8.6e-05      17299     
38     90     128    -0.241915                -0.076753    -0.049996    3.5e-05      17344     
38     92     130    -0.147919                -0.052249    -0.000002    -1.8e-05     17450     
38     94     132    -0.080819                -0.008963    0.000000     1e-05        17511     
38     96     134    -0.113047                -0.006501    0.000000     6e-06        17586     
38     98     136    -0.13631                 -0.004976    0.000000     4e-06        17631     
38     100    138    -0.137808                -0.001266    0.000000     -8e-06       17706     
40     30     70     -0.040732                4.9e-05      0.000000     3e-06        27        
40     32     72     -0.047038                -5.9e-05     0.000000     3e-06        117       
40     34     74     -0.000564                -0.190224    -0.190976    0.011758     169       
