EDF		 Z	 N	 beta2		 beta3		 S2n		 S2p		 Binding
oct-UNEDF0 	 114 	 282 	 0.614327 	 -0.000107 	 -0.544062 	 31.370562 	 -2324.307056

oct-UNEDF0 	 116 	 194 	 0.612791 	 -0.000133 	 9.463029 	 11.114867 	 -2175.548193
oct-UNEDF0 	 116 	 196 	 0.601277 	 6.5e-05 	 9.191901 	 11.807242 	 -2184.740094
oct-UNEDF0 	 116 	 198 	 0.587107 	 -0.000538 	 8.9613 	 12.370734 	 -2193.701394
oct-UNEDF0 	 116 	 200 	 0.574504 	 0.000296 	 8.750915 	 12.86513 	 -2202.452309
oct-UNEDF0 	 116 	 202 	 0.565697 	 0.000214 	 8.537357 	 13.309349 	 -2210.989666
oct-UNEDF0 	 116 	 204 	 0.56023 	 -0.000556 	 8.302813 	 13.693322 	 -2219.292479
oct-UNEDF0 	 116 	 274 	 0.541415 	 -0.000246 	 0.112565 	 29.349838 	 -2354.92995
oct-UNEDF0 	 116 	 276 	 0.593397 	 -9.8e-05 	 0.303883 	 29.863641 	 -2355.233833
oct-UNEDF0 	 116 	 278 	 0.597743 	 -5.8e-05 	 0.157791 	 30.198587 	 -2355.391624
oct-UNEDF0 	 116 	 280 	 0.598966 	 0.000214 	 -0.019901 	 30.520605 	 -2355.371723
oct-UNEDF0 	 116 	 282 	 0.598059 	 0.000337 	 -0.204683 	 30.859984 	 -2355.16704

oct-UNEDF0 	 118 	 198 	 0.599938 	 -0.000143 	 10.690334 	 10.223678 	 -2203.925072
oct-UNEDF0 	 118 	 200 	 0.576641 	 -7e-06 	 9.228826 	 10.701589 	 -2213.153898
oct-UNEDF0 	 118 	 202 	 0.554202 	 0.00224 	 9.21096 	 11.375192 	 -2222.364858
oct-UNEDF0 	 118 	 204 	 0.547386 	 -0.000131 	 8.983063 	 12.055442 	 -2231.347921
oct-UNEDF0 	 118 	 206 	 0.544336 	 0.000593 	 8.690212 	 13.852945 	 -2240.038133
oct-UNEDF0 	 118 	 272 	 0.550783 	 0.252107 	 0.52859 	 27.659161 	 -2382.476546
oct-UNEDF0 	 118 	 274 	 0.535038 	 0.000362 	 0.712506 	 28.259102 	 -2383.189052
oct-UNEDF0 	 118 	 276 	 0.580214 	 0.000361 	 0.622494 	 28.577713 	 -2383.811546
oct-UNEDF0 	 118 	 278 	 0.525514 	 -0.000169 	 0.34223 	 28.762152 	 -2384.153776
oct-UNEDF0 	 118 	 280 	 0.515968 	 0.000398 	 0.33753 	 29.119583 	 -2384.491306
oct-UNEDF0 	 118 	 282 	 0.511317 	 -0.00042 	 0.223816 	 29.548082 	 -2384.715122
oct-UNEDF0 	 118 	 284 	 0.510059 	 0.000118 	 0.087065 	 30.629189 	 -2384.802187
oct-UNEDF0 	 120 	 198 	 0.502926 	 -3.3e-05 	 10.219956 	 8.473678 	 -2212.39875
oct-UNEDF0 	 120 	 202 	 0.542297 	 0.001011 	 12.236727 	 9.866613 	 -2232.231471
oct-UNEDF0 	 120 	 204 	 0.538692 	 -0.000166 	 9.625179 	 10.508729 	 -2241.85665
oct-UNEDF0 	 120 	 206 	 0.537989 	 0.000158 	 9.311804 	 11.130321 	 -2251.168454
oct-UNEDF0 	 120 	 222 	 0.585256 	 0.313115 	 7.480199 	 14.5314 	 -2312.452356
oct-UNEDF0 	 120 	 272 	 0.559196 	 0.249566 	 1.341139 	 26.480748 	 -2408.957294
oct-UNEDF0 	 120 	 274 	 0.551417 	 -0.000426 	 1.134648 	 26.90289 	 -2410.091942
oct-UNEDF0 	 120 	 276 	 0.579206 	 0.24961 	 1.032293 	 27.312689 	 -2411.124235
oct-UNEDF0 	 120 	 278 	 0.579228 	 0.000945 	 0.809053 	 27.779512 	 -2411.933288
oct-UNEDF0 	 120 	 280 	 0.512743 	 -0.000388 	 0.533381 	 27.975363 	 -2412.466669
oct-UNEDF0 	 120 	 282 	 0.508191 	 7.3e-05 	 0.614759 	 28.366306 	 -2413.081428
oct-UNEDF0 	 120 	 284 	 0.507144 	 0.000611 	 0.459954 	 28.739195 	 -2413.541382

oct-UNEDF1 	 116 	 266 	 0.555894 	 6e-06 	 	0.348114 	 27.987673 	 -2347.702436

oct-UNEDF1 	 118 	 266 	 0.553595 	 -0.000106 	 1.399261 	 27.223892 	 -2374.926328
oct-UNEDF1 	 118 	 268 	 0.556855 	 5.1e-05 	 1.497586 	 28.817597 	 -2376.423914

oct-UNEDF1 	 120 	 266 	 0.551407 	 -0.000143 	 2.490862 	 26.037919 	 -2400.964247
oct-UNEDF1 	 120 	 268 	 0.552662 	 1.4e-05 	 1.97994 	 26.520273 	 -2402.944187
oct-UNEDF1 	 120 	 270 	 0.555188 	 -0.000229 	 1.780222 	 30.08016 	 -2404.724409

oct-UNEDF2 	 116 	 186 	 0.61385 	 -0.000142 	 10.305544 	 9.018882 	 -2135.216785
oct-UNEDF2 	 116 	 266 	 0.545971 	 0.282714 	 0.961645 	 28.3399 	 -2342.130852
oct-UNEDF2 	 118 	 262 	 0.563374 	 0.266279 	 0.707915 	 26.51234 	 -2367.045192
oct-UNEDF2 	 118 	 264 	 0.556549 	 0.273428 	 1.499028 	 27.375013 	 -2368.54422
oct-UNEDF2 	 118 	 266 	 0.554512 	 0.277302 	 1.353247 	 27.766615 	 -2369.897467
oct-UNEDF2 	 118 	 268 	 0.554929 	 0.278619 	 1.190157 	 28.499118 	 -2371.087624
oct-UNEDF2 	 118 	 270 	 0.556846 	 0.277017 	 1.023446 	 29.438248 	 -2372.11107
oct-UNEDF2 	 118 	 272 	 0.560716 	 0.272961 	 0.852293 	 30.617182 	 -2372.963363
oct-UNEDF2 	 118 	 274 	 0.567901 	 0.267318 	 0.669804 	 31.133107 	 -2373.633167
oct-UNEDF2 	 120 	 226 	 0.661437 	 0.242792 	 7.043406 	 17.420233 	 -2324.034719
oct-UNEDF2 	 120 	 260 	 0.567887 	 0.264978 	 1.417137 	 24.097232 	 -2390.434509
oct-UNEDF2 	 120 	 262 	 0.560758 	 0.271252 	 2.144264 	 25.533581 	 -2392.578773
oct-UNEDF2 	 120 	 264 	 0.557828 	 0.274589 	 2.01082 	 26.045373 	 -2394.589593
oct-UNEDF2 	 120 	 266 	 0.557134 	 0.275903 	 1.845252 	 26.537378 	 -2396.434845
oct-UNEDF2 	 120 	 268 	 0.557866 	 0.27532 	 1.678525 	 27.025746 	 -2398.11337
oct-UNEDF2 	 120 	 270 	 0.559685 	 0.272674 	 1.503175 	 27.505475 	 -2399.616545
oct-UNEDF2 	 120 	 272 	 0.562738 	 0.268209 	 1.316377 	 27.969559 	 -2400.932922
oct-UNEDF2 	 120 	 274 	 0.567548 	 0.263266 	 1.113552 	 28.413307 	 -2402.046474
