 Nrows 
   1736 
    Z     N          Q20                 Q30           beta2       beta3
    54    72     -15.532948319               0.0       -0.45         0.0 
    54    72      15.532948319               0.0        0.45         0.0 
    54    72     17.2588314656               0.0         0.5         0.0 
    54    74    -17.7178258526               0.0        -0.5         0.0 
    54    74    -15.9460432673               0.0       -0.45         0.0 
    54    74     15.9460432673               0.0        0.45         0.0 
    54    74     17.7178258526               0.0         0.5         0.0 
    54    88    -21.0640100484               0.0        -0.5         0.0 
    54    88    -18.9576090436               0.0       -0.45         0.0 
    54    88     18.9576090436               0.0        0.45         0.0 
    54    88     21.0640100484               0.0         0.5         0.0 
    54    90    -21.5607881722               0.0        -0.5         0.0 
    54    90     -19.404709355               0.0       -0.45         0.0 
    54    90      19.404709355               0.0        0.45         0.0 
    54    90     21.5607881722               0.0         0.5         0.0 
    56    54    -13.7630584592               0.0        -0.5         0.0 
    56    54    -12.3867526133               0.0       -0.45         0.0 
    56    54     12.3867526133               0.0        0.45         0.0 
    56    54     13.7630584592               0.0         0.5         0.0 
    56    56    -14.1826434119               0.0        -0.5         0.0 
    56    56    -12.7643790707               0.0       -0.45         0.0 
    56    56     12.7643790707               0.0        0.45         0.0 
    56    56     14.1826434119               0.0         0.5         0.0 
    56    58    -14.6072534534               0.0        -0.5         0.0 
    56    58    -13.1465281081               0.0       -0.45         0.0 
    56    58     13.1465281081               0.0        0.45         0.0 
    56    58     14.6072534534               0.0         0.5         0.0 
    56    86    -21.0640100484               0.0        -0.5         0.0 
    56    86    -18.9576090436               0.0       -0.45         0.0 
    56    86     18.9576090436               0.0        0.45         0.0 
    56    86     21.0640100484               0.0         0.5         0.0 
    56    88    -21.5607881722               0.0        -0.5         0.0 
    56    88     -19.404709355               0.0       -0.45         0.0 
    56    88      19.404709355               0.0        0.45         0.0 
    56    88     21.5607881722               0.0         0.5         0.0 
    56    90    -22.0621875543               0.0        -0.5         0.0 
    56    90    -19.8559687988               0.0       -0.45         0.0 
    56    90     19.8559687988               0.0        0.45         0.0 
    56    90     22.0621875543               0.0         0.5         0.0 
    58    54    -14.1826434119               0.0        -0.5         0.0 
    58    54    -12.7643790707               0.0       -0.45         0.0 
    58    54     12.7643790707               0.0        0.45         0.0 
    58    54     14.1826434119               0.0         0.5         0.0 
    58    56    -14.6072534534               0.0        -0.5         0.0 
    58    56    -13.1465281081               0.0       -0.45         0.0 
    58    56     13.1465281081               0.0        0.45         0.0 
    58    56     14.6072534534               0.0         0.5         0.0 
    58    86    -21.5607881722               0.0        -0.5         0.0 
    58    86     -19.404709355               0.0       -0.45         0.0 
    58    86      19.404709355               0.0        0.45         0.0 
    58    86     21.5607881722               0.0         0.5         0.0 
    58    88    -22.0621875543               0.0        -0.5         0.0 
    58    88    -19.8559687988               0.0       -0.45         0.0 
    58    88     19.8559687988               0.0        0.45         0.0 
    58    88     22.0621875543               0.0         0.5         0.0 
    58    90    -22.5681869949               0.0        -0.5         0.0 
    58    90    -20.3113682954               0.0       -0.45         0.0 
    58    90     20.3113682954               0.0        0.45         0.0 
    58    90     22.5681869949               0.0         0.5         0.0 
    60    86    -22.0621875543               0.0        -0.5         0.0 
    60    86    -19.8559687988               0.0       -0.45         0.0 
    60    86     19.8559687988               0.0        0.45         0.0 
    60    86     22.0621875543               0.0         0.5         0.0 
    60    88    -22.5681869949               0.0        -0.5         0.0 
    60    88    -20.3113682954               0.0       -0.45         0.0 
    60    88     20.3113682954               0.0        0.45         0.0 
    60    88     22.5681869949               0.0         0.5         0.0 
    60   136    -36.0429723129               0.0        -0.5         0.0 
    60   136    -32.4386750816               0.0       -0.45         0.0 
    60   136     32.4386750816               0.0        0.45         0.0 
    60   136     36.0429723129               0.0         0.5         0.0 
    62    86    -22.5681869949               0.0        -0.5         0.0 
    62    86    -20.3113682954               0.0       -0.45         0.0 
    62    86     20.3113682954               0.0        0.45         0.0 
    62    86     22.5681869949               0.0         0.5         0.0 
    62    88    -23.0787656781               0.0        -0.5         0.0 
    62    88    -20.7708891103               0.0       -0.45         0.0 
    62    88     20.7708891103               0.0        0.45         0.0 
    62    88     23.0787656781               0.0         0.5         0.0 
    62    90      -23.59390316               0.0        -0.5         0.0 
    62    90     -21.234512844               0.0       -0.45         0.0 
    62    90      21.234512844               0.0        0.45         0.0 
    62    90       23.59390316               0.0         0.5         0.0 
    62   132    -35.4320839167               0.0        -0.5         0.0 
    62   132     -31.888875525               0.0       -0.45         0.0 
    62   132      31.888875525               0.0        0.45         0.0 
    62   132     35.4320839167               0.0         0.5         0.0 
    62   134    -36.0429723129               0.0        -0.5         0.0 
    62   134    -32.4386750816               0.0       -0.45         0.0 
    62   134     32.4386750816               0.0        0.45         0.0 
    62   134     36.0429723129               0.0         0.5         0.0 
    62   136     -36.658030628               0.0        -0.5         0.0 
    62   136    -32.9922275652               0.0       -0.45         0.0 
    62   136     32.9922275652               0.0        0.45         0.0 
    62   136      36.658030628               0.0         0.5         0.0 
    62   138    -37.2772447741               0.0        -0.5         0.0 
    62   138    -33.5495202967               0.0       -0.45         0.0 
    62   138     33.5495202967               0.0        0.45         0.0 
    62   138     37.2772447741               0.0         0.5         0.0 
    62   140    -37.9006008516               0.0        -0.5         0.0 
    62   140    -34.1105407665               0.0       -0.45         0.0 
    62   140     34.1105407665               0.0        0.45         0.0 
    62   140     37.9006008516               0.0         0.5         0.0 
    64    86    -23.0787656781               0.0        -0.5         0.0 
    64    86    -20.7708891103               0.0       -0.45         0.0 
    64    86     20.7708891103               0.0        0.45         0.0 
    64    86     23.0787656781               0.0         0.5         0.0 
    64    88      -23.59390316               0.0        -0.5         0.0 
    64    88     -21.234512844               0.0       -0.45         0.0 
    64    88      21.234512844               0.0        0.45         0.0 
    64    88       23.59390316               0.0         0.5         0.0 
    64   130    -35.4320839167               0.0        -0.5         0.0 
    64   130     -31.888875525               0.0       -0.45         0.0 
    64   130      31.888875525               0.0        0.45         0.0 
    64   130     35.4320839167               0.0         0.5         0.0 
    64   132    -36.0429723129               0.0        -0.5         0.0 
    64   132    -32.4386750816               0.0       -0.45         0.0 
    64   132     32.4386750816               0.0        0.45         0.0 
    64   132     36.0429723129               0.0         0.5         0.0 
    64   134     -36.658030628               0.0        -0.5         0.0 
    64   134    -32.9922275652               0.0       -0.45         0.0 
    64   134     32.9922275652               0.0        0.45         0.0 
    64   134      36.658030628               0.0         0.5         0.0 
    64   136    -37.2772447741               0.0        -0.5         0.0 
    64   136    -33.5495202967               0.0       -0.45         0.0 
    64   136     33.5495202967               0.0        0.45         0.0 
    64   136     37.2772447741               0.0         0.5         0.0 
    64   138    -37.9006008516               0.0        -0.5         0.0 
    64   138    -34.1105407665               0.0       -0.45         0.0 
    64   138     34.1105407665               0.0        0.45         0.0 
    64   138     37.9006008516               0.0         0.5         0.0 
    64   140    -38.5280851452               0.0        -0.5         0.0 
    64   140    -34.6752766307               0.0       -0.45         0.0 
    64   140     34.6752766307               0.0        0.45         0.0 
    64   140     38.5280851452               0.0         0.5         0.0 
    66    72    -20.0844043684               0.0        -0.5         0.0 
    66    72    -18.0759639316               0.0       -0.45         0.0 
    66    72     18.0759639316               0.0        0.45         0.0 
    66    72     20.0844043684               0.0         0.5         0.0 
    66    84    -23.0787656781               0.0        -0.5         0.0 
    66    84    -20.7708891103               0.0       -0.45         0.0 
    66    84     20.7708891103               0.0        0.45         0.0 
    66    84     23.0787656781               0.0         0.5         0.0 
    66    86      -23.59390316               0.0        -0.5         0.0 
    66    86     -21.234512844               0.0       -0.45         0.0 
    66    86      21.234512844               0.0        0.45         0.0 
    66    86       23.59390316               0.0         0.5         0.0 
    66    88    -24.1135793565               0.0        -0.5         0.0 
    66    88    -21.7022214208               0.0       -0.45         0.0 
    66    88     21.7022214208               0.0        0.45         0.0 
    66    88     24.1135793565               0.0         0.5         0.0 
    66    94    -25.6996445729               0.0        -0.5         0.0 
    66    94    -23.1296801156               0.0       -0.45         0.0 
    66    94     23.1296801156               0.0        0.45         0.0 
    66    94     25.6996445729               0.0         0.5         0.0 
    66   130    -36.0429723129               0.0        -0.5         0.0 
    66   130    -32.4386750816               0.0       -0.45         0.0 
    66   130     32.4386750816               0.0        0.45         0.0 
    66   130     36.0429723129               0.0         0.5         0.0 
    66   132     -36.658030628               0.0        -0.5         0.0 
    66   132    -32.9922275652               0.0       -0.45         0.0 
    66   132     32.9922275652               0.0        0.45         0.0 
    66   132      36.658030628               0.0         0.5         0.0 
    66   134    -37.2772447741               0.0        -0.5         0.0 
    66   134    -33.5495202967               0.0       -0.45         0.0 
    66   134     33.5495202967               0.0        0.45         0.0 
    66   134     37.2772447741               0.0         0.5         0.0 
    66   136    -37.9006008516               0.0        -0.5         0.0 
    66   136    -34.1105407665               0.0       -0.45         0.0 
    66   136     34.1105407665               0.0        0.45         0.0 
    66   136     37.9006008516               0.0         0.5         0.0 
    66   138    -38.5280851452               0.0        -0.5         0.0 
    66   138    -34.6752766307               0.0       -0.45         0.0 
    66   138     34.6752766307               0.0        0.45         0.0 
    66   138     38.5280851452               0.0         0.5         0.0 
    68    86    -24.1135793565               0.0        -0.5         0.0 
    68    86    -21.7022214208               0.0       -0.45         0.0 
    68    86     21.7022214208               0.0        0.45         0.0 
    68    86     24.1135793565               0.0         0.5         0.0 
    68   130     -36.658030628               0.0        -0.5         0.0 
    68   130    -32.9922275652               0.0       -0.45         0.0 
    68   130     32.9922275652               0.0        0.45         0.0 
    68   130      36.658030628               0.0         0.5         0.0 
    68   132    -37.2772447741               0.0        -0.5         0.0 
    68   132    -33.5495202967               0.0       -0.45         0.0 
    68   132     33.5495202967               0.0        0.45         0.0 
    68   132     37.2772447741               0.0         0.5         0.0 
    68   134    -37.9006008516               0.0        -0.5         0.0 
    68   134    -34.1105407665               0.0       -0.45         0.0 
    68   134     34.1105407665               0.0        0.45         0.0 
    68   134     37.9006008516               0.0         0.5         0.0 
    68   136    -38.5280851452               0.0        -0.5         0.0 
    68   136    -34.6752766307               0.0       -0.45         0.0 
    68   136     34.6752766307               0.0        0.45         0.0 
    68   136     38.5280851452               0.0         0.5         0.0 
    68   138    -39.1596841192               0.0        -0.5         0.0 
    68   138    -35.2437157073               0.0       -0.45         0.0 
    68   138     35.2437157073               0.0        0.45         0.0 
    68   138     39.1596841192               0.0         0.5         0.0 
    70    90    -25.6996445729               0.0        -0.5         0.0 
    70    90    -23.1296801156               0.0       -0.45         0.0 
    70    90     23.1296801156               0.0        0.45         0.0 
    70    90     25.6996445729               0.0         0.5         0.0 
    70    92    -26.2372816211               0.0        -0.5         0.0 
    70    92     -23.613553459               0.0       -0.45         0.0 
    70    92      23.613553459               0.0        0.45         0.0 
    70    92     26.2372816211               0.0         0.5         0.0 
    70    94    -26.7793620012               0.0        -0.5         0.0 
    70    94     -24.101425801               0.0       -0.45         0.0 
    70    94      24.101425801               0.0        0.45         0.0 
    70    94     26.7793620012               0.0         0.5         0.0 
    70    96    -27.3258675761               0.0        -0.5         0.0 
    70    96    -24.5932808185               0.0       -0.45         0.0 
    70    96     24.5932808185               0.0        0.45         0.0 
    70    96     27.3258675761               0.0         0.5         0.0 
    70   130    -37.2772447741               0.0        -0.5         0.0 
    70   130    -33.5495202967               0.0       -0.45         0.0 
    70   130     33.5495202967               0.0        0.45         0.0 
    70   130     37.2772447741               0.0         0.5         0.0 
    70   132    -37.9006008516               0.0        -0.5         0.0 
    70   132    -34.1105407665               0.0       -0.45         0.0 
