Z      N      A      Binding_Energy_(MeV)    Q20_total (b)  beta3_total    fileID    Convergence    
102    164    266    -1943.142638            53.288366      0.0            1799      YES            
102    166    268    -1954.571589            54.081206      0.0            1803      YES            
102    168    270    -1965.678664            54.594875      0.0            1807      YES            
102    182    284    -2030.582785            64.516812      0.0            1811      YES            
102    184    286    -2038.213763            63.065719      0.0            1815      YES            
102    186    288    -2045.769897            57.318846      0.0            1818      YES            
102    188    290    -2053.381382            54.812293      0.0            1822      YES            
102    190    292    -2060.895618            53.831392      0.0            1826      YES            
102    192    294    -2068.115579            53.867278      0.0            1830      YES            
102    256    358    -2157.697151            92.73172       0.0            1834      YES            
102    258    360    -2156.949168            95.749027      0.0            1838      YES            
102    260    362    -2156.097081            99.037275      0.0            1842      YES            
102    262    364    -2155.113584            103.009937     0.0            1847      YES            
102    264    366    -2154.031761            107.698528     0.0            1851      YES            
104    134    238    -1716.062584            41.95847       0.0            210       YES            
104    136    240    -1735.266367            40.156131      0.0            231       YES            
104    164    268    -1951.443854            56.49849       0.0            1855      YES            
104    166    270    -1963.561773            56.483042      0.0            1859      YES            
104    168    272    -1975.39863             56.561935      0.0            1863      YES            
104    170    274    -1986.889002            57.021903      0.0            1867      YES            
104    172    276    -1997.890126            58.059518      0.0            252       YES            
104    182    286    -2045.059951            63.099473      0.0            1871      YES            
104    184    288    -2053.368727            61.934894      0.0            1875      YES            
104    186    290    -2061.471389            60.217186      0.0            1878      YES            
104    188    292    -2069.431017            58.364486      0.0            1882      YES            
104    190    294    -2077.351168            56.257605      0.0            1886      YES            
104    252    356    -2191.170695            86.303458      0.0            271       YES            
104    256    360    -2190.757177            89.068499      0.0            1890      YES            
104    258    362    -2190.253537            89.990507      0.0            1894      YES            
104    260    364    -2189.625419            89.603507      0.0            1898      YES            
104    262    366    -2188.895062            82.657423      0.0            1902      YES            
104    264    368    -2188.482366            78.697698      0.0            1906      YES            
106    156    262    -1909.136208            33.093547      0.0            1910      YES            
106    162    268    -1951.187672            31.797011      0.0            1914      YES            
106    166    272    -1970.81129             61.578356      0.0            1919      YES            
106    168    274    -1983.073787            61.533513      0.0            1923      YES            
106    170    276    -1995.032027            61.52659       0.0            1927      YES            
106    172    278    -2006.635208            61.870722      0.0            1931      YES            
106    182    288    -2057.299768            64.646387      0.0            1935      YES            
106    184    290    -2066.233884            61.785061      0.0            1938      YES            
106    186    292    -2075.139653            60.292681      0.0            1942      YES            
106    188    294    -2083.86189             59.210148      0.0            1946      YES            
106    190    296    -2092.390075            58.303084      0.0            1950      YES            
106    192    298    -2100.679488            57.763444      0.0            1954      YES            
106    198    304    -2123.020165            55.446641      0.0            293       YES            
106    238    344    -2210.160822            77.148934      0.0            1958      YES            
106    250    356    -2220.957609            84.685054      0.0            313       YES            
106    254    360    -2222.247219            87.207372      0.0            1962      YES            
106    256    362    -2222.396282            87.775965      0.0            1966      YES            
106    258    364    -2222.370144            87.454671      0.0            1970      YES            
106    260    366    -2222.282658            86.231219      0.0            1974      YES            
106    262    368    -2222.150357            84.6745        0.0            1978      YES            
106    264    370    -2221.941918            83.400295      0.0            1982      YES            
108    154    262    -1895.898461            32.785331      0.0            1986      YES            
108    156    264    -1911.602385            32.744203      0.0            1990      YES            
108    158    266    -1927.167768            32.652154      0.0            1994      YES            
108    164    272    -1963.440535            64.769908      0.0            1999      YES            
108    166    274    -1976.75556             65.392529      0.0            2003      YES            
108    168    276    -1989.604981            65.825195      0.0            2007      YES            
108    170    278    -2002.100037            66.126165      0.0            2011      YES            
108    172    280    -2014.239312            66.457389      0.0            2015      YES            
108    180    288    -2058.538687            70.480669      0.0            2019      YES            
108    182    290    -2068.114745            67.58334       0.0            2023      YES            
108    184    292    -2077.708614            63.327399      0.0            2026      YES            
108    186    294    -2087.175572            61.844851      0.0            2030      YES            
108    188    296    -2096.43033             60.746441      0.0            2034      YES            
108    190    298    -2105.506401            59.832678      0.0            2038      YES            
108    192    300    -2114.391781            59.359681      0.0            2042      YES            
108    194    302    -2122.959246            59.293236      0.0            2046      YES            
108    244    352    -2243.253073            82.599143      0.0            334       YES            
108    246    354    -2245.554894            83.493347      0.0            355       YES            
108    248    356    -2247.687382            84.652545      0.0            376       YES            
108    250    358    -2249.538453            85.962182      0.0            397       YES            
108    252    360    -2250.929163            87.264518      0.0            2050      YES            
108    254    362    -2251.93859             88.359717      0.0            2054      YES            
108    256    364    -2252.581163            89.046216      0.0            2058      YES            
108    258    366    -2252.983984            89.123536      0.0            2062      YES            
108    260    368    -2253.247321            88.676134      0.0            2066      YES            
110    152    262    -1876.79197             31.908921      0.0            2070      YES            
110    154    264    -1893.894944            31.970659      0.0            2074      YES            
110    156    266    -1910.483768            31.989705      0.0            2078      YES            
110    158    268    -1926.922931            31.962105      0.0            2082      YES            
110    160    270    -1943.037776            31.675581      0.0            2086      YES            
110    164    274    -1972.36932             30.071613      0.0            2090      YES            
110    166    276    -1981.673269            68.95726       0.0            2095      YES            
110    168    278    -1995.118918            69.608356      0.0            2099      YES            
110    170    280    -2008.18793             70.187888      0.0            2103      YES            
110    186    296    -2097.876184            64.655065      0.0            2107      YES            
110    188    298    -2107.655975            63.35413       0.0            420       YES            
110    190    300    -2117.265314            62.239115      0.0            2110      YES            
110    192    302    -2126.697244            61.531658      0.0            2114      YES            
110    250    360    -2276.337564            87.660642      0.0            439       YES            
110    252    362    -2278.323474            88.770246      0.0            460       YES            
110    254    364    -2279.82614             89.817965      0.0            2118      YES            
110    256    366    -2281.062903            90.538394      0.0            481       YES            
112    152    264    -1872.717308            30.516159      0.0            2122      YES            
112    154    266    -1890.656809            30.707269      0.0            2126      YES            
112    156    268    -1908.125472            30.916952      0.0            2130      YES            
112    158    270    -1925.462302            31.086943      0.0            2134      YES            
112    160    272    -1942.552016            30.969661      0.0            2138      YES            
112    164    276    -1970.496552            70.988533      0.0            2143      YES            
112    188    300    -2117.332943            65.945949      0.0            2146      YES            
112    190    302    -2127.557549            64.824041      0.0            2150      YES            
112    250    362    -2301.559059            91.133143      0.0            502       YES            
112    252    364    -2303.956283            91.937056      0.0            523       YES            
112    254    366    -2305.923786            92.875341      0.0            544       YES            
112    276    388    -2315.675413            87.707669      0.0            562       YES            
114    156    270    -1904.762777            29.186627      0.0            2154      YES            
114    162    276    -1950.127125            -52.362104     0.0            2157      YES            
114    164    278    -1966.560738            -53.325808     0.0            2161      YES            
114    192    306    -2146.771395            67.663369      0.0            2167      YES            
114    194    308    -2156.935633            67.484718      0.0            2170      YES            
114    272    386    -2342.53303             90.911972      0.0            2174      YES            
114    278    392    -2344.675516            89.383464      0.0            2178      YES            
114    282    396    -2344.713353            89.738384      0.0            2182      YES            
114    284    398    -2344.226371            90.230894      0.0            2186      YES            
114    286    400    -2343.530793            90.825529      0.0            2190      YES            
114    288    402    -2342.671631            91.335997      0.0            2194      YES            
114    290    404    -2343.589435            62.889496      0.0            2198      YES            
114    292    406    -2343.41126             62.298772      0.0            2202      YES            
114    294    408    -2343.004702            62.064816      0.0            2206      YES            
114    296    410    -2342.34207             62.010549      0.0            2210      YES            
116    160    276    -1932.539249            -52.214513     0.0            2213      YES            
116    190    306    -2144.135418            72.839857      0.0            2218      YES            
116    194    310    -2165.423219            71.539116      0.0            2223      YES            
116    264    380    -2363.71816             101.637116     0.0            2226      YES            
