Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
82     182    264    -1797.475803            -0.0           -0.0           block6-007477         YES            
82     184    266    -1800.298332            -0.0           -0.0           block6-007508         YES            
82     186    268    -1799.587922            0.0            0.0            block6-007583         YES            
82     188    270    -1798.095898            -0.0           0.0            block6-007688         YES            
82     190    272    -1796.682941            -0.001         0.0            block6-007777         YES            
82     192    274    -1795.274527            0.002          0.0            block6-007854         YES            
84     96     180    -1367.020408            0.251          -0.0           block6-007886         YES            
84     98     182    -1389.859347            0.297          0.0            block6-007961         YES            
84     100    184    -1412.139862            0.318          -0.0           block6-008036         YES            
84     102    186    -1433.57811             0.322          -0.0           block6-008112         YES            
84     104    188    -1453.980761            0.308          0.0            block6-008202         YES            
84     106    190    -1473.514318            0.287          0.001          block6-008292         YES            
84     108    192    -1492.658029            -0.216         0.0            block6-008375         YES            
84     110    194    -1511.472463            -0.208         0.0            block6-008436         YES            
84     112    196    -1529.696014            -0.191         -0.0           block6-008496         YES            
84     114    198    -1547.911102            -0.105         -0.01          block6-008603         YES            
84     116    200    -1566.004536            -0.081         -0.0           block6-008663         YES            
84     118    202    -1583.641512            -0.066         -0.0           block6-008707         YES            
84     120    204    -1600.772617            -0.048         0.0            block6-008797         YES            
84     122    206    -1617.32985             -0.004         -0.0           block6-008872         YES            
84     124    208    -1633.754324            0.0            0.0            block6-008934         YES            
84     126    210    -1648.613973            0.0            0.0            block6-009053         YES            
84     128    212    -1658.167699            0.0            -0.0           block6-009084         YES            
84     130    214    -1666.867775            0.001          0.0            block6-009189         YES            
84     132    216    -1676.051443            0.038          0.071          block6-009249         YES            
84     134    218    -1685.086151            0.046          0.096          block6-009339         YES            
84     136    220    -1693.531956            0.035          0.104          block6-009413         YES            
84     138    222    -1701.885486            0.147          -0.0           block6-009520         YES            
84     140    224    -1710.485329            0.18           -0.0           block6-009565         YES            
84     142    226    -1718.799868            0.204          0.0            block6-009641         YES            
84     144    228    -1727.002449            0.226          0.0            block6-009731         YES            
84     146    230    -1734.936948            0.242          0.0            block6-009776         YES            
84     148    232    -1742.419848            0.251          -0.0           block6-009866         YES            
84     150    234    -1749.444618            0.255          -0.0           block6-009941         YES            
84     152    236    -1756.051373            0.255          0.0            block6-010031         YES            
84     154    238    -1762.311323            0.255          0.0            block6-010091         YES            
84     156    240    -1768.306191            0.253          -0.0           block6-010151         YES            
84     158    242    -1774.055031            0.25           0.0            block6-010226         YES            
84     160    244    -1779.327295            0.239          -0.0           block6-010286         YES            
84     162    246    -1784.119746            0.217          -0.0           block6-010360         YES            
84     164    248    -1788.995305            -0.184         0.0            block6-010491         YES            
84     166    250    -1794.234281            -0.178         -0.0           block6-010521         YES            
84     168    252    -1799.201237            -0.171         -0.0           block6-010641         YES            
84     170    254    -1803.900149            -0.16          0.0            block6-010671         YES            
84     172    256    -1808.207314            -0.144         0.0            block6-010761         YES            
84     174    258    -1812.231487            -0.121         0.0            block6-010806         YES            
84     176    260    -1816.207256            -0.078         -0.0           block6-010882         YES            
84     178    262    -1820.267547            -0.049         0.0            block6-011017         YES            
84     180    264    -1824.302617            -0.001         0.0            block6-011092         YES            
84     182    266    -1828.815114            0.0            -0.0           block6-011108         YES            
84     184    268    -1832.130431            0.0            0.0            block6-011243         YES            
84     186    270    -1831.889882            0.0            -0.0           block6-011289         YES            
84     188    272    -1830.859371            0.001          -0.0           block6-011379         YES            
84     190    274    -1829.904616            0.002          -0.0           block6-011439         YES            
84     192    276    -1829.063135            0.037          0.045          block6-011530         YES            
84     194    278    -1828.383345            0.043          0.069          block6-011589         YES            
84     196    280    -1827.424106            0.059          0.088          block6-011651         YES            
84     198    282    -1826.602106            -0.082         -0.0           block6-011721         YES            
84     200    284    -1825.755509            -0.094         0.0            block6-011781         YES            
84     202    286    -1824.785146            -0.103         -0.0           block6-011855         YES            
84     204    288    -1823.744817            0.179          0.0            block6-011966         YES            
84     206    290    -1822.731729            0.197          -0.0           block6-012026         YES            
84     208    292    -1821.614426            0.21           -0.0           block6-012116         YES            
86     100    186    -1409.883197            0.331          0.0            block6-012162         YES            
86     102    188    -1432.142184            0.332          -0.0           block6-012237         YES            
86     104    190    -1453.331939            0.303          0.0            block6-012326         YES            
86     106    192    -1473.930341            0.269          -0.0           block6-012386         YES            
86     108    194    -1493.927891            0.233          0.0            block6-012461         YES            
86     110    196    -1513.470703            0.19           -0.0           block6-012550         YES            
86     112    198    -1532.71729             0.155          -0.0           block6-012625         YES            
86     114    200    -1551.673337            0.129          0.0            block6-012684         YES            
86     116    202    -1570.256548            0.107          -0.0           block6-012789         YES            
86     118    204    -1588.794456            -0.096         0.0            block6-012846         YES            
86     120    206    -1606.706201            -0.076         0.0            block6-012907         YES            
86     122    208    -1623.985126            -0.052         0.0            block6-013027         YES            
86     124    210    -1640.713277            0.001          -0.0           block6-013074         YES            
86     126    212    -1656.347363            -0.0           0.0            block6-013162         YES            
86     128    214    -1666.807684            0.001          0.0            block6-013239         YES            
86     130    216    -1676.376865            0.008          -0.0           block6-013329         YES            
86     132    218    -1687.300499            0.084          0.091          block6-013404         YES            
86     134    220    -1697.30476             0.121          0.117          block6-013494         YES            
86     136    222    -1707.392944            0.146          -0.0           block6-013510         YES            
86     138    224    -1717.469699            0.172          0.0            block6-013585         YES            
86     140    226    -1727.142864            0.192          -0.0           block6-013706         YES            
86     142    228    -1736.449979            0.208          0.0            block6-013766         YES            
86     144    230    -1745.424353            0.223          0.0            block6-013841         YES            
86     146    232    -1753.990222            0.234          0.0            block6-013886         YES            
86     148    234    -1762.084976            0.24           0.0            block6-014021         YES            
86     150    236    -1769.761854            0.242          -0.0           block6-014036         YES            
86     152    238    -1777.056948            0.242          -0.0           block6-014126         YES            
86     154    240    -1784.003012            0.24           -0.0           block6-014201         YES            
86     156    242    -1790.670316            0.238          0.0            block6-014276         YES            
86     158    244    -1797.090044            0.232          -0.0           block6-014336         YES            
86     160    246    -1803.164434            0.217          -0.0           block6-014425         YES            
86     162    248    -1809.00248             0.196          0.0            block6-014500         YES            
86     164    250    -1814.570944            0.178          -0.0           block6-014575         YES            
86     166    252    -1819.774015            0.156          -0.0           block6-014635         YES            
86     168    254    -1824.950913            0.132          0.0            block6-014725         YES            
86     170    256    -1830.216155            -0.144         0.0            block6-014811         YES            
86     172    258    -1835.390567            -0.127         0.0            block6-014856         YES            
86     174    260    -1840.319608            -0.108         0.0            block6-014931         YES            
86     176    262    -1845.031189            -0.084         0.0            block6-015067         YES            
86     178    264    -1849.580729            -0.063         0.0            block6-015082         YES            
86     180    266    -1853.887889            -0.032         -0.0           block6-015157         YES            
86     182    268    -1858.629109            0.001          0.0            block6-015279         YES            
86     184    270    -1862.434523            0.0            0.0            block6-015338         YES            
86     186    272    -1862.705219            0.001          -0.0           block6-015414         YES            
86     188    274    -1862.157108            0.001          -0.0           block6-015459         YES            
86     190    276    -1861.708265            0.014          -0.0           block6-015534         YES            
86     192    278    -1861.888962            0.057          0.053          block6-015624         YES            
86     194    280    -1861.687337            0.076          0.063          block6-015729         YES            
86     196    282    -1861.749576            0.11           0.0            block6-015775         YES            
86     198    284    -1861.798677            0.129          -0.0           block6-015895         YES            
86     200    286    -1861.703221            0.145          0.0            block6-015970         YES            
86     202    288    -1861.430685            0.161          -0.0           block6-015986         YES            
86     204    290    -1860.971619            0.176          -0.0           block6-016061         YES            
86     206    292    -1860.371695            0.188          0.0            block6-016151         YES            
86     208    294    -1859.621401            0.199          -0.0           block6-016256         YES            
86     210    296    -1858.715972            0.206          0.0            block6-016286         YES            
86     212    298    -1857.669966            0.212          -0.0           block6-016391         YES            
86     214    300    -1856.490894            0.217          0.0            block6-016436         YES            
88     104    192    -1451.270542            0.311          -0.0           block7-000026         YES            
88     106    194    -1472.8305              0.265          -0.0           block7-000101         YES            
88     108    196    -1493.826904            0.236          0.0            block7-000191         YES            
88     110    198    -1514.164351            0.206          0.001          block7-000251         YES            
88     112    200    -1534.129221            0.178          -0.0           block7-000310         YES            
88     114    202    -1553.825468            0.152          0.0            block7-000385         YES            
88     116    204    -1573.231667            0.128          0.001          block7-000476         YES            
88     118    206    -1592.248941            0.1            0.0            block7-000549         YES            
88     120    208    -1610.864732            0.073          -0.0           block7-000624         YES            
88     122    210    -1628.958659            -0.052         0.0            block7-000697         YES            
88     124    212    -1646.566852            0.001          -0.0           block7-000804         YES            
88     126    214    -1662.97453             0.0            -0.0           block7-000834         YES            
88     128    216    -1674.337622            0.001          0.0            block7-000939         YES            
88     130    218    -1684.851045            0.023          0.0            block7-001029         YES            
88     132    220    -1697.537887            0.12           0.128          block7-001089         YES            
88     134    222    -1709.105097            0.155          0.152          block7-001149         YES            
88     136    224    -1720.133819            0.179          0.148          block7-001226         YES            
88     138    226    -1730.771853            0.199          0.071          block7-001316         YES            
88     140    228    -1741.447041            0.212          0.0            block7-001361         YES            
88     142    230    -1751.718169            0.225          0.0            block7-001436         YES            
88     144    232    -1761.573303            0.235          0.0            block7-001511         YES            
88     146    234    -1770.95453             0.243          0.0            block7-001616         YES            
88     148    236    -1779.829962            0.246          -0.0           block7-001661         YES            
88     150    238    -1788.294277            0.245          0.0            block7-001766         YES            
88     152    240    -1796.380561            0.241          -0.0           block7-001811         YES            
88     154    242    -1804.087811            0.236          0.0            block7-001886         YES            
88     156    244    -1811.459417            0.231          -0.0           block7-001961         YES            
88     158    246    -1818.563151            0.222          -0.0           block7-002035         YES            
88     160    248    -1825.394929            0.208          -0.0           block7-002110         YES            
88     162    250    -1832.037301            0.19           0.0            block7-002200         YES            
88     164    252    -1838.37743             0.174          0.0            block7-002275         YES            
88     166    254    -1844.330873            0.156          -0.0           block7-002350         YES            
88     168    256    -1850.139881            0.137          -0.0           block7-002425         YES            
88     170    258    -1855.841693            0.122          0.0            block7-002515         YES            
88     172    260    -1861.364425            0.106          -0.0           block7-002589         YES            
88     174    262    -1866.611497            -0.098         0.0            block7-002661         YES            
88     176    264    -1871.996181            -0.079         0.0            block7-002737         YES            
88     178    266    -1877.185936            -0.059         -0.0           block7-002782         YES            
88     180    268    -1882.077582            -0.026         -0.0           block7-002917         YES            
88     182    270    -1887.335725            0.001          -0.0           block7-002964         YES            
88     184    272    -1891.589937            0.0            0.0            block7-003008         YES            
88     186    274    -1892.40046             -0.0           0.0            block7-003143         YES            
88     188    276    -1892.356289            0.0            0.0            block7-003158         YES            
88     190    278    -1892.445004            0.02           0.0            block7-003279         YES            
88     192    280    -1893.2583              0.06           0.056          block7-003339         YES            
88     194    282    -1893.646321            0.083          0.051          block7-003444         YES            
88     196    284    -1894.324115            0.109          0.0            block7-003489         YES            
88     198    286    -1894.966356            0.129          -0.0           block7-003535         YES            
88     200    288    -1895.477934            0.146          -0.0           block7-003610         YES            
88     202    290    -1895.796593            0.162          0.0            block7-003730         YES            
88     204    292    -1895.92599             0.18           -0.0           block7-003791         YES            
88     206    294    -1895.906725            0.192          0.0            block7-003851         YES            
88     208    296    -1895.732381            0.201          -0.0           block7-003911         YES            
88     210    298    -1895.369187            0.208          0.0            block7-003986         YES            
88     212    300    -1894.832543            0.213          0.0            block7-004121         YES            
88     214    302    -1894.145616            0.216          0.0            block7-004196         YES            
88     216    304    -1893.300784            0.217          0.0            block7-004256         YES            
88     218    306    -1892.277515            0.215          -0.0           block7-004286         YES            
88     220    308    -1891.06975             0.212          -0.0           block7-004376         YES            
90     108    198    -1491.963287            0.251          -0.0           block7-004451         YES            
90     110    200    -1513.000235            0.225          -0.0           block7-004511         YES            
90     112    202    -1533.58217             0.198          0.0            block7-004586         YES            
90     114    204    -1553.887539            0.171          0.0            block7-004661         YES            
90     116    206    -1574.10327             0.141          0.0            block7-004781         YES            
90     118    208    -1594.005349            0.109          -0.0           block7-004809         YES            
90     120    210    -1613.548289            0.073          0.0            block7-004899         YES            
90     122    212    -1632.48929             0.027          -0.0           block7-004989         YES            
90     124    214    -1651.29261             0.0            -0.0           block7-005033         YES            
90     126    216    -1668.450281            0.0            -0.0           block7-005154         YES            
90     128    218    -1680.731985            0.0            0.0            block7-005199         YES            
90     130    220    -1692.461588            0.092          0.104          block7-005276         YES            
90     132    222    -1705.906353            0.133          0.146          block7-005394         YES            
90     134    224    -1718.668817            0.169          0.167          block7-005441         YES            
90     136    226    -1730.874386            0.194          0.175          block7-005532         YES            
90     138    228    -1742.580138            0.217          0.16           block7-005577         YES            
90     140    230    -1754.186145            0.238          0.0            block7-005681         YES            
90     142    232    -1765.404453            0.248          -0.0           block7-005711         YES            
90     144    234    -1776.13241             0.256          -0.0           block7-005786         YES            
90     146    236    -1786.337943            0.262          0.0            block7-005876         YES            
90     148    238    -1795.973565            0.263          0.0            block7-005966         YES            
90     150    240    -1805.155712            0.259          0.0            block7-006026         YES            
90     152    242    -1813.899904            0.252          0.0            block7-006131         YES            
90     154    244    -1822.218193            0.245          -0.0           block7-006191         YES            
90     156    246    -1830.197228            0.237          0.0            block7-006251         YES            
90     158    248    -1837.904862            0.228          0.0            block7-006311         YES            
90     160    250    -1845.318798            0.214          0.0            block7-006431         YES            
90     162    252    -1852.536365            0.194          0.0            block7-006460         YES            
90     164    254    -1859.566732            0.176          0.0            block7-006580         YES            
90     166    256    -1866.266901            0.158          -0.0           block7-006625         YES            
90     168    258    -1872.83175             0.138          -0.0           block7-006715         YES            
90     170    260    -1879.32236             0.12           0.0            block7-006774         YES            
90     172    262    -1885.571543            0.103          0.0            block7-006849         YES            
90     174    264    -1891.514982            0.069          0.0            block7-006909         YES            
90     176    266    -1897.483918            0.048          -0.0           block7-006984         YES            
90     178    268    -1903.362479            -0.036         0.0            block7-007087         YES            
90     180    270    -1909.115186            0.001          0.0            block7-007134         YES            
90     182    272    -1914.925777            0.0            0.0            block7-007223         YES            
90     184    274    -1919.602684            -0.0           -0.0           block7-007312         YES            
90     186    276    -1920.985221            -0.0           -0.0           block7-007357         YES            
90     188    278    -1921.488067            -0.001         -0.0           block7-007432         YES            
90     190    280    -1922.032071            -0.001         0.0            block7-007552         YES            
90     192    282    -1923.186547            0.044          0.064          block7-007612         YES            
90     194    284    -1924.041826            0.058          0.077          block7-007702         YES            
90     196    286    -1924.857803            0.097          -0.0           block7-007764         YES            
90     198    288    -1925.985333            0.12           -0.0           block7-007809         YES            
90     200    290    -1927.008152            0.144          -0.0           block7-007885         YES            
90     202    292    -1927.967378            0.182          -0.0           block7-007989         YES            
90     204    294    -1928.849187            0.201          0.0            block7-008066         YES            
90     206    296    -1929.517834            0.211          -0.0           block7-008111         YES            
90     208    298    -1929.904701            0.218          -0.0           block7-008231         YES            
90     210    300    -1930.049112            0.223          0.0            block7-008291         YES            
90     212    302    -1929.995776            0.227          0.0            block7-008396         YES            
90     214    304    -1929.772177            0.229          0.0            block7-008441         YES            
90     216    306    -1929.349611            0.227          -0.0           block7-008486         YES            
90     218    308    -1928.707048            0.223          -0.0           block7-008591         YES            
90     220    310    -1927.872725            0.215          0.0            block7-008636         YES            
90     222    312    -1926.9258              0.206          0.0            block7-008741         YES            
90     224    314    -1926.199966            -0.006         0.0            block7-008841         YES            
90     226    316    -1925.425947            -0.005         0.0            block7-008856         YES            
92     112    204    -1531.316172            0.219          0.0            block7-008936         YES            
92     114    206    -1552.233403            0.189          0.0            block7-009011         YES            
92     116    208    -1573.196721            0.154          0.0            block7-009101         YES            
92     118    210    -1593.826181            0.123          -0.0           block7-009161         YES            
92     120    212    -1614.255806            0.042          -0.0           block7-009249         YES            
92     122    214    -1634.606936            0.0            -0.0           block7-009368         YES            
92     124    216    -1654.307019            0.0            0.0            block7-009398         YES            
92     126    218    -1672.243748            0.0            -0.0           block7-009503         YES            
92     128    220    -1685.44446             -0.0           0.0            block7-009563         YES            
92     130    222    -1698.09842             0.09           0.111          block7-009639         YES            
92     132    224    -1712.38438             0.133          0.156          block7-009701         YES            
92     134    226    -1726.116201            0.175          0.178          block7-009821         YES            
92     136    228    -1739.50665             0.206          0.183          block7-009852         YES            
92     138    230    -1752.486629            0.233          0.164          block7-009927         YES            
92     140    232    -1765.373873            0.256          0.0            block7-009986         YES            
92     142    234    -1777.566591            0.264          -0.0           block7-010076         YES            
92     144    236    -1789.204964            0.271          -0.0           block7-010166         YES            
92     146    238    -1800.274774            0.276          0.0            block7-010226         YES            
92     148    240    -1810.714712            0.277          -0.0           block7-010331         YES            
92     150    242    -1820.59151             0.274          -0.0           block7-010391         YES            
92     152    244    -1829.894271            0.268          -0.0           block7-010451         YES            
92     154    246    -1838.717483            0.26           0.0            block7-010511         YES            
92     156    248    -1847.200208            0.252          0.0            block7-010586         YES            
92     158    250    -1855.449868            0.242          0.0            block7-010676         YES            
92     160    252    -1863.389705            0.227          -0.0           block7-010736         YES            
92     162    254    -1871.139467            0.205          -0.0           block7-010855         YES            
92     164    256    -1878.776451            0.185          0.0            block7-010885         YES            
92     166    258    -1886.047523            0.168          0.0            block7-011005         YES            
92     168    260    -1893.044517            0.149          0.0            block7-011080         YES            
92     170    262    -1900.203784            0.0            0.0            block7-011108         YES            
92     172    264    -1907.571226            -0.0           -0.0           block7-011183         YES            
92     174    266    -1914.603026            0.024          -0.0           block7-011289         YES            
92     176    268    -1921.42572             -0.028         0.0            block7-011377         YES            
92     178    270    -1928.058048            0.0            0.0            block7-011453         YES            
92     180    272    -1934.487822            0.001          -0.0           block7-011514         YES            
92     182    274    -1940.719067            -0.0           -0.0           block7-011572         YES            
92     184    276    -1945.837521            0.0            0.0            block7-011633         YES            
92     186    278    -1947.806445            -0.0           -0.0           block7-011767         YES            
92     188    280    -1948.891312            -0.0           0.0            block7-011842         YES            
92     190    282    -1950.030961            -0.001         -0.0           block7-011872         YES            
92     192    284    -1951.718877            0.042          0.081          block7-011992         YES            
92     194    286    -1953.113439            0.049          0.092          block7-012052         YES            
92     196    288    -1954.204898            0.048          0.093          block7-012142         YES            
92     198    290    -1955.344698            0.107          -0.0           block7-012159         YES            
92     200    292    -1956.963902            0.19           0.0            block7-012294         YES            
92     202    294    -1958.929565            0.212          -0.0           block7-012369         YES            
92     204    296    -1960.60253             0.225          0.0            block7-012444         YES            
92     206    298    -1961.831992            0.233          0.0            block7-012521         YES            
92     208    300    -1962.695585            0.238          -0.0           block7-012596         YES            
92     210    302    -1963.31344             0.242          -0.0           block7-012611         YES            
92     212    304    -1963.739841            0.246          -0.0           block7-012746         YES            
92     214    306    -1963.961181            0.247          0.0            block7-012761         YES            
92     216    308    -1963.919541            0.246          0.0            block7-012836         YES            
92     218    310    -1963.589267            0.241          -0.0           block7-012926         YES            
92     220    312    -1963.513566            0.0            0.0            block7-012998         YES            
92     222    314    -1963.54101             0.0            0.0            block7-013118         YES            
92     224    316    -1963.402394            -0.004         -0.0           block7-013176         YES            
92     226    318    -1962.847665            -0.004         -0.0           block7-013206         YES            
92     228    320    -1961.720146            -0.005         -0.0           block7-013341         YES            
92     230    322    -1960.196878            -0.008         0.0            block7-013386         YES            
92     232    324    -1958.709577            0.089          -0.0           block7-013435         YES            
92     234    326    -1957.864446            -0.124         -0.0           block7-013505         YES            
92     236    328    -1956.967845            -0.123         0.0            block7-013580         YES            
92     238    330    -1955.952666            -0.119         0.003          block7-013685         YES            
94     116    210    -1570.819926            0.17           0.0            block8-000056         YES            
94     118    212    -1592.459412            -0.145         0.0            block8-000081         YES            
94     120    214    -1613.644357            -0.106         0.0            block8-000156         YES            
94     122    216    -1634.246439            -0.046         -0.0           block8-000232         YES            
94     124    218    -1654.692967            0.0            -0.0           block8-000338         YES            
94     126    220    -1673.48982             0.0            0.0            block8-000398         YES            
94     128    222    -1687.572898            0.0            -0.0           block8-000473         YES            
94     130    224    -1702.283575            0.085          0.122          block8-000594         YES            
94     132    226    -1717.312765            0.121          0.16           block8-000654         YES            
94     134    228    -1731.581909            0.173          0.185          block8-000732         YES            
94     136    230    -1746.041849            0.217          0.183          block8-000822         YES            
94     138    232    -1760.501895            0.258          -0.0           block8-000851         YES            
94     140    234    -1774.520423            0.267          0.0            block8-000956         YES            
94     142    236    -1787.770596            0.274          -0.0           block8-001016         YES            
94     144    238    -1800.418731            0.281          0.0            block8-001091         YES            
94     146    240    -1812.447534            0.286          -0.0           block8-001166         YES            
94     148    242    -1823.783439            0.288          -0.0           block8-001226         YES            
94     150    244    -1834.442339            0.286          0.0            block8-001286         YES            
94     152    246    -1844.399411            0.281          0.0            block8-001361         YES            
94     154    248    -1853.788038            0.274          0.0            block8-001451         YES            
94     156    250    -1862.829611            0.266          0.0            block8-001526         YES            
94     158    252    -1871.64421             0.257          0.0            block8-001586         YES            
94     160    254    -1880.1148              0.241          -0.0           block8-001661         YES            
94     162    256    -1888.329829            0.219          0.0            block8-001766         YES            
94     164    258    -1896.405005            0.198          0.0            block8-001810         YES            
94     166    260    -1904.11393             0.182          0.0            block8-001915         YES            
94     168    262    -1911.918811            -0.146         0.0            block8-001971         YES            
94     170    264    -1920.038442            -0.132         0.0            block8-002046         YES            
94     172    266    -1927.770693            -0.115         -0.0           block8-002151         YES            
94     174    268    -1935.120955            -0.098         0.0            block8-002181         YES            
94     176    270    -1942.148555            -0.078         0.0            block8-002301         YES            
94     178    272    -1948.963361            -0.046         -0.0           block8-002362         YES            
94     180    274    -1955.702829            -0.001         -0.0           block8-002467         YES            
94     182    276    -1962.453559            -0.0           0.0            block8-002512         YES            
94     184    278    -1968.087611            0.0            0.0            block8-002603         YES            
94     186    280    -1970.666502            -0.0           0.0            block8-002632         YES            
94     188    282    -1972.656953            0.025          0.057          block8-002737         YES            
94     190    284    -1975.77819             0.053          0.095          block8-002828         YES            
94     192    286    -1978.373821            0.065          0.115          block8-002903         YES            
94     194    288    -1980.353995            0.073          0.126          block8-002978         YES            
94     196    290    -1981.881286            0.089          0.135          block8-003023         YES            
94     198    292    -1983.501268            0.16           0.17           block8-003129         YES            
94     200    294    -1985.848349            0.208          -0.0           block8-003219         YES            
94     202    296    -1988.556413            0.226          -0.0           block8-003294         YES            
94     204    298    -1990.914018            0.237          -0.0           block8-003354         YES            
94     206    300    -1992.729593            0.245          0.0            block8-003431         YES            
94     208    302    -1994.135948            0.25           -0.0           block8-003461         YES            
94     210    304    -1995.271387            0.255          -0.0           block8-003566         YES            
94     212    306    -1996.199458            0.258          -0.0           block8-003611         YES            
94     214    308    -1996.881903            0.26           0.0            block8-003686         YES            
94     216    310    -1997.255962            0.26           -0.0           block8-003806         YES            
94     218    312    -1997.312643            0.256          0.0            block8-003866         YES            
94     220    314    -1997.136977            0.246          -0.0           block8-003941         YES            
94     222    316    -1996.906239            0.233          -0.0           block8-003986         YES            
94     224    318    -1996.616564            0.224          0.0            block8-004076         YES            
94     226    320    -1996.209942            0.215          -0.0           block8-004136         YES            
94     228    322    -1995.655419            0.206          0.0            block8-004211         YES            
94     230    324    -1995.169701            -0.147         0.0            block8-004339         YES            
94     232    326    -1994.909463            -0.147         0.0            block8-004399         YES            
94     234    328    -1994.49218             -0.145         -0.0           block8-004430         YES            
94     236    330    -1993.903911            -0.142         -0.0           block8-004505         YES            
94     238    332    -1993.173362            -0.136         0.0            block8-004595         YES            
94     240    334    -1992.337347            -0.13          0.0            block8-004655         YES            
94     242    336    -1991.405628            -0.121         0.0            block8-004760         YES            
94     244    338    -1990.378293            -0.111         0.0            block8-004850         YES            
94     246    340    -1989.286277            -0.098         0.005          block8-004940         YES            
94     248    342    -1988.169626            -0.084         0.0            block8-005015         YES            
94     250    344    -1987.065421            -0.064         0.0            block8-005061         YES            
94     252    346    -1985.996352            -0.035         -0.0           block8-005165         YES            
94     254    348    -1985.588123            -0.001         -0.0           block8-005211         YES            
94     256    350    -1985.166848            -0.001         0.0            block8-005256         YES            
94     258    352    -1983.660528            -0.001         0.0            block8-005331         YES            
94     260    354    -1980.15475             -0.004         -0.0           block8-005421         YES            
94     262    356    -1975.943222            0.033          0.0            block8-005487         YES            
96     122    218    -1632.537994            -0.085         -0.0           block8-005571         YES            
96     124    220    -1653.121834            0.002          -0.0           block8-005634         YES            
96     126    222    -1672.804149            -0.0           0.0            block8-005723         YES            
96     128    224    -1688.324544            0.036          0.078          block8-005829         YES            
96     130    226    -1704.843251            0.085          0.135          block8-005889         YES            
96     132    228    -1720.793898            0.112          0.167          block8-005979         YES            
96     134    230    -1735.530639            0.158          0.194          block8-006069         YES            
96     136    232    -1750.891845            0.268          0.0            block8-006087         YES            
96     138    234    -1766.601976            0.271          0.0            block8-006161         YES            
96     140    236    -1781.625418            0.276          -0.0           block8-006236         YES            
96     142    238    -1795.936182            0.282          -0.0           block8-006356         YES            
96     144    240    -1809.625174            0.289          0.0            block8-006401         YES            
96     146    242    -1822.636555            0.294          -0.0           block8-006491         YES            
96     148    244    -1834.910293            0.295          -0.0           block8-006551         YES            
96     150    246    -1846.447442            0.294          0.0            block8-006611         YES            
96     152    248    -1857.182842            0.29           -0.0           block8-006686         YES            
96     154    250    -1867.27461             0.284          0.0            block8-006761         YES            
96     156    252    -1876.985832            0.277          0.0            block8-006866         YES            
96     158    254    -1886.465312            0.268          0.0            block8-006911         YES            
96     160    256    -1895.553017            0.253          0.0            block8-007001         YES            
96     162    258    -1904.247954            0.232          -0.0           block8-007061         YES            
