Z      N      A      Binding_Energy_(MeV)    beta2          beta3          fileID                Convergence    
76     90     166    -1302.409553            0.164          0.0            block5-009207         YES            
76     92     168    -1322.637184            0.183          0.0            block5-009251         YES            
76     94     170    -1342.271718            0.2            0.0            block5-009357         YES            
76     96     172    -1361.420031            0.221          -0.0           block5-009386         YES            
76     98     174    -1380.433175            0.293          0.0            block5-009491         YES            
76     100    176    -1398.743501            0.307          0.0            block5-009551         YES            
76     102    178    -1416.193195            0.305          0.0            block5-009671         YES            
76     104    180    -1432.792701            0.282          0.001          block5-009747         YES            
76     106    182    -1448.801166            0.255          0.0            block5-009762         YES            
76     108    184    -1464.26483             0.237          0.0            block5-009867         YES            
76     110    186    -1479.142164            0.221          -0.0           block5-009912         YES            
76     112    188    -1493.448296            0.205          0.0            block5-010002         YES            
76     114    190    -1507.140332            0.185          0.0            block5-010062         YES            
76     116    192    -1520.282742            -0.158         -0.0           block5-010176         YES            
76     118    194    -1533.355179            -0.142         0.0            block5-010221         YES            
76     120    196    -1546.01316             -0.119         -0.001         block5-010343         YES            
76     122    198    -1558.516754            -0.092         0.0            block5-010357         YES            
76     124    200    -1570.749914            0.0            0.0            block5-010463         YES            
76     126    202    -1582.576788            -0.0           0.0            block5-010538         YES            
76     128    204    -1589.534217            -0.0           0.0            block5-010598         YES            
76     130    206    -1595.403971            0.0            -0.0           block5-010673         YES            
76     132    208    -1601.154728            0.05           -0.0           block5-010734         YES            
76     134    210    -1606.996928            0.108          0.0            block5-010839         YES            
76     136    212    -1612.823692            0.14           0.0            block5-010944         YES            
76     138    214    -1618.578809            0.165          0.0            block5-010960         YES            
76     140    216    -1624.24288             0.188          0.0            block5-011065         YES            
76     142    218    -1630.014731            0.233          0.0            block5-011111         YES            
76     144    220    -1635.854248            0.264          0.0            block5-011231         YES            
76     146    222    -1641.210676            0.278          0.0            block5-011306         YES            
76     148    224    -1646.006879            0.285          -0.0           block5-011336         YES            
76     150    226    -1650.319066            0.286          0.0            block5-011411         YES            
76     152    228    -1654.306372            0.284          0.0            block5-011546         YES            
76     154    230    -1658.061155            0.279          0.0            block5-011576         YES            
76     156    232    -1661.56174             0.271          0.0            block5-011636         YES            
76     158    234    -1664.652484            0.259          0.0            block5-011756         YES            
76     160    236    -1667.326364            0.245          0.0            block5-011831         YES            
76     162    238    -1669.739458            0.229          0.0            block5-011861         YES            
76     164    240    -1672.009788            0.214          0.0            block5-011951         YES            
76     166    242    -1674.137912            0.199          0.0            block5-012041         YES            
76     168    244    -1676.079676            0.185          0.0            block5-012085         YES            
76     170    246    -1677.710461            0.169          0.0            block5-012174         YES            
76     172    248    -1678.971816            0.151          -0.0           block5-012234         YES            
76     174    250    -1680.557619            -0.131         -0.0           block5-012367         YES            
76     176    252    -1682.0109              -0.115         -0.0           block5-012382         YES            
76     178    254    -1683.356863            -0.093         -0.0           block5-012487         YES            
76     180    256    -1684.547799            0.0            -0.0           block5-012548         YES            
76     182    258    -1686.965203            0.0            -0.0           block5-012608         YES            
76     184    260    -1688.088809            -0.0           -0.0           block5-012712         YES            
76     186    262    -1686.173325            0.0            -0.0           block5-012788         YES            
76     188    264    -1683.300638            -0.003         -0.0           block5-012877         YES            
76     190    266    -1680.717698            0.06           0.0            block5-012940         YES            
78     84     162    -1237.058875            -0.001         0.0            block5-012997         YES            
78     86     164    -1259.036135            0.045          0.0            block5-013074         YES            
78     88     166    -1281.017391            0.101          0.0            block5-013164         YES            
78     90     168    -1302.610438            0.129          0.0            block5-013239         YES            
78     92     170    -1323.631582            0.148          0.001          block5-013346         YES            
78     94     172    -1344.063028            0.162          -0.0           block5-013361         YES            
78     96     174    -1363.947183            0.182          0.029          block5-013466         YES            
78     98     176    -1383.859274            0.287          0.015          block5-013557         YES            
78     100    178    -1403.145505            0.299          0.0            block5-013586         YES            
78     102    180    -1421.619627            0.3            0.0            block5-013662         YES            
78     104    182    -1439.215513            0.286          0.001          block5-013782         YES            
78     106    184    -1456.024279            0.256          0.001          block5-013872         YES            
78     108    186    -1472.455625            -0.183         0.0            block5-013911         YES            
78     110    188    -1488.653792            -0.172         0.0            block5-013986         YES            
78     112    190    -1504.435738            -0.162         -0.0           block5-014031         YES            
78     114    192    -1519.753231            -0.152         -0.0           block5-014138         YES            
78     116    194    -1534.534348            -0.142         0.0            block5-014211         YES            
78     118    196    -1548.744591            -0.128         0.0            block5-014286         YES            
78     120    198    -1562.567914            -0.107         0.0            block5-014332         YES            
78     122    200    -1576.045999            -0.076         -0.0           block5-014437         YES            
78     124    202    -1589.632888            -0.0           -0.0           block5-014527         YES            
78     126    204    -1602.295856            0.0            -0.0           block5-014603         YES            
78     128    206    -1610.058095            0.0            0.0            block5-014648         YES            
78     130    208    -1616.714148            0.0            -0.0           block5-014738         YES            
78     132    210    -1623.087067            0.0            0.0            block5-014798         YES            
78     134    212    -1629.252421            0.059          0.0            block5-014904         YES            
78     136    214    -1635.41699             0.105          -0.0           block5-014949         YES            
78     138    216    -1641.575493            0.133          0.0            block5-015009         YES            
78     140    218    -1647.665306            0.158          0.0            block5-015145         YES            
78     142    220    -1654.12252             0.233          0.0            block5-015176         YES            
78     144    222    -1660.635415            0.258          0.0            block5-015266         YES            
78     146    224    -1666.676051            0.271          0.0            block5-015326         YES            
78     148    226    -1672.199545            0.278          0.0            block5-015416         YES            
78     150    228    -1677.245485            0.281          -0.0           block5-015476         YES            
78     152    230    -1681.943048            0.281          -0.0           block5-015566         YES            
78     154    232    -1686.386832            0.278          -0.0           block5-015611         YES            
78     156    234    -1690.551576            0.272          0.0            block5-015731         YES            
78     158    236    -1694.27981             0.261          0.0            block5-015776         YES            
78     160    238    -1697.523664            0.245          -0.0           block5-015836         YES            
78     162    240    -1700.486582            0.224          0.0            block5-015926         YES            
78     164    242    -1703.377945            0.202          0.0            block5-016031         YES            
78     166    244    -1706.316483            -0.17          0.0            block5-016086         YES            
78     168    246    -1709.213442            -0.16          -0.0           block5-016191         YES            
78     170    248    -1711.94469             -0.148         0.0            block5-016221         YES            
78     172    250    -1714.561834            -0.135         0.0            block5-016297         YES            
78     174    252    -1717.016296            -0.123         0.0            block5-016357         YES            
78     176    254    -1719.229586            -0.107         -0.0           block5-016477         YES            
78     178    256    -1721.284135            -0.084         -0.0           block5-016537         YES            
78     180    258    -1723.347099            -0.0           0.0            block5-016628         YES            
78     182    260    -1726.338024            -0.0           0.0            block5-016673         YES            
78     184    262    -1728.035831            -0.0           0.0            block5-016777         YES            
78     186    264    -1726.554214            -0.0           -0.0           block5-016837         YES            
78     188    266    -1724.135928            0.0            0.0            block5-016898         YES            
78     190    268    -1721.677405            0.005          0.0            block5-017004         YES            
80     86     166    -1257.021169            -0.0           -0.0           block5-017063         YES            
80     88     168    -1279.474081            -0.0           -0.0           block5-017153         YES            
80     90     170    -1301.625844            0.069          0.0            block5-017229         YES            
80     92     172    -1323.359573            0.093          -0.0           block5-017304         YES            
80     94     174    -1344.554139            0.109          0.005          block5-017351         YES            
80     96     176    -1365.198422            -0.11          -0.0           block5-017406         YES            
80     98     178    -1385.621455            -0.128         0.0            block5-017511         YES            
80     100    180    -1405.623438            -0.153         0.0            block5-017586         YES            
80     102    182    -1425.127822            -0.174         0.0            block5-017646         YES            
80     104    184    -1444.07134             -0.18          0.0            block5-017721         YES            
80     106    186    -1462.419569            -0.177         0.0            block5-017781         YES            
80     108    188    -1480.209161            -0.17          -0.0           block5-017916         YES            
80     110    190    -1497.528713            -0.158         -0.0           block5-017964         YES            
80     112    192    -1514.389702            -0.147         -0.007         block5-018038         YES            
80     114    194    -1530.754139            -0.134         -0.001         block5-018098         YES            
80     116    196    -1546.57358             -0.117         -0.002         block5-018173         YES            
80     118    198    -1561.916841            -0.097         -0.0           block5-018262         YES            
80     120    200    -1576.942373            -0.069         0.0            block5-018322         YES            
80     122    202    -1591.927815            -0.001         -0.0           block5-018427         YES            
80     124    204    -1607.011213            -0.0           -0.0           block5-018487         YES            
80     126    206    -1620.517259            0.0            -0.0           block5-018593         YES            
80     128    208    -1629.078972            0.0            0.0            block5-018653         YES            
80     130    210    -1636.534551            -0.0           0.0            block5-018728         YES            
80     132    212    -1643.696718            0.0            -0.0           block5-018773         YES            
80     134    214    -1650.530537            0.0            0.0            block5-018848         YES            
80     136    216    -1657.052491            0.003          0.0            block5-018909         YES            
80     138    218    -1663.346826            0.066          -0.0           block5-018984         YES            
80     140    220    -1669.73527             0.106          0.0            block5-019104         YES            
80     142    222    -1676.433851            0.221          0.0            block5-019137         YES            
80     144    224    -1683.489067            0.244          0.0            block5-019211         YES            
80     146    226    -1690.1868              0.261          0.0            block5-019316         YES            
80     148    228    -1696.455023            0.271          0.0            block5-019406         YES            
80     150    230    -1702.258932            0.276          0.0            block5-019436         YES            
80     152    232    -1707.689655            0.277          0.0            block5-019541         YES            
80     154    234    -1712.832725            0.276          0.0            block5-019631         YES            
80     156    236    -1717.674555            0.272          0.0            block5-019721         YES            
80     158    238    -1722.050445            0.263          0.0            block5-019796         YES            
80     160    240    -1725.88676             0.248          0.0            block5-019811         YES            
80     162    242    -1729.817548            -0.181         0.0            block5-019911         YES            
80     164    244    -1733.961997            -0.175         -0.0           block5-020016         YES            
80     166    246    -1737.835066            -0.167         -0.0           block5-020031         YES            
80     168    248    -1741.462127            -0.157         -0.0           block5-020166         YES            
80     170    250    -1744.906404            -0.145         0.0            block5-020226         YES            
80     172    252    -1748.231694            -0.129         0.0            block5-020301         YES            
80     174    254    -1751.422251            -0.109         -0.0           block5-020362         YES            
80     176    256    -1754.433132            -0.086         -0.0           block5-020452         YES            
80     178    258    -1757.205795            -0.043         -0.0           block5-020481         YES            
80     180    260    -1760.784903            -0.0           -0.0           block5-020603         YES            
80     182    262    -1764.328045            0.0            -0.0           block5-020634         YES            
80     184    264    -1766.576399            0.0            -0.0           block5-020708         YES            
80     186    266    -1765.563967            -0.0           -0.0           block5-020842         YES            
80     188    268    -1763.616205            0.001          0.0            block5-020919         YES            
80     190    270    -1761.620812            -0.0           -0.0           block5-020978         YES            
82     90     172    -1299.530022            0.001          -0.0           block5-021069         YES            
82     92     174    -1322.110978            -0.001         0.0            block5-021142         YES            
82     94     176    -1344.198976            -0.002         0.0            block5-021172         YES            
82     96     178    -1365.807666            -0.002         0.0            block5-021232         YES            
82     98     180    -1386.899194            -0.003         0.0            block5-021337         YES            
82     100    182    -1407.492733            -0.003         -0.0           block5-021412         YES            
82     102    184    -1427.632               0.0            -0.0           block5-021488         YES            
82     104    186    -1447.22896             -0.0           -0.0           block5-021593         YES            
82     106    188    -1466.356303            -0.0           -0.0           block5-021608         YES            
82     108    190    -1485.08411             0.004          -0.0           block5-021743         YES            
82     110    192    -1503.428249            -0.0           -0.0           block5-021758         YES            
82     112    194    -1521.378967            0.0            0.0            block5-021878         YES            
82     114    196    -1538.970383            0.0            -0.0           block5-021908         YES            
82     116    198    -1556.227675            -0.0           -0.0           block5-021983         YES            
82     118    200    -1573.160195            -0.0           -0.0           block5-022103         YES            
82     120    202    -1589.77078             0.0            -0.0           block5-022133         YES            
82     122    204    -1606.056338            -0.0           -0.0           block5-022268         YES            
82     124    206    -1621.997237            0.0            0.0            block5-022313         YES            
82     126    208    -1636.336784            0.0            -0.0           block5-022418         YES            
82     128    210    -1645.704991            0.0            -0.0           block5-022493         YES            
82     130    212    -1653.976853            0.0            0.0            block5-022523         YES            
82     132    214    -1661.946529            -0.0           -0.0           block5-022643         YES            
82     134    216    -1669.589182            0.0            -0.0           block5-022673         YES            
82     136    218    -1676.922582            -0.0           -0.0           block5-022778         YES            
82     138    220    -1683.988299            0.001          -0.0           block5-022824         YES            
82     140    222    -1690.809329            0.001          -0.0           block5-022884         YES            
82     142    224    -1697.398183            -0.004         -0.0           block5-023017         YES            
82     144    226    -1704.661186            0.23           0.0            block5-023096         YES            
82     146    228    -1711.983595            0.25           0.0            block5-023141         YES            
82     148    230    -1718.963388            0.264          0.0            block5-023201         YES            
82     150    232    -1725.478834            0.27           0.0            block5-023321         YES            
82     152    234    -1731.587099            0.272          -0.0           block5-023336         YES            
82     154    236    -1737.390362            0.271          0.0            block5-023471         YES            
82     156    238    -1742.890066            0.267          0.0            block5-023546         YES            
82     158    240    -1747.93541             0.259          0.0            block5-023591         YES            
82     160    242    -1752.522369            -0.192         -0.0           block5-023691         YES            
82     162    244    -1757.57845             -0.187         0.0            block5-023706         YES            
82     164    246    -1762.361935            -0.182         0.0            block5-023781         YES            
82     166    248    -1766.849744            -0.175         -0.0           block5-023916         YES            
82     168    250    -1771.007635            -0.165         0.0            block5-023946         YES            
82     170    252    -1774.885435            -0.148         0.0            block5-024006         YES            
82     172    254    -1778.77743             -0.102         -0.0           block5-024142         YES            
82     174    256    -1783.123181            -0.061         -0.0           block5-024203         YES            
82     176    258    -1787.479364            -0.0           0.0            block5-024248         YES            
82     178    260    -1791.747618            0.0            -0.0           block5-024338         YES            
82     180    262    -1795.921699            0.0            -0.0           block5-024399         YES            
82     182    264    -1800.005159            0.0            0.0            block5-024489         YES            
82     184    266    -1802.800309            0.0            0.0            block5-024533         YES            
82     186    268    -1802.292342            -0.0           0.0            block5-024623         YES            
82     188    270    -1800.843581            -0.0           0.0            block5-024713         YES            
82     190    272    -1799.317456            0.001          -0.0           block5-024819         YES            
82     192    274    -1797.644029            0.001          0.0            block5-024849         YES            
84     96     180    -1360.98879             0.154          0.0            block5-024955         YES            
84     98     182    -1383.302907            0.251          0.0            block5-025001         YES            
84     100    184    -1405.448507            0.299          0.0            block5-025091         YES            
84     102    186    -1426.855037            0.306          0.0            block5-025181         YES            
84     104    188    -1447.32476             0.292          0.0            block5-025271         YES            
84     106    190    -1467.521894            -0.221         0.0            block5-025310         YES            
84     108    192    -1487.020634            -0.216         -0.0           block5-025354         YES            
84     110    194    -1505.809146            -0.204         0.0            block5-025444         YES            
84     112    196    -1524.513825            -0.103         -0.0           block5-025568         YES            
84     114    198    -1542.885587            -0.093         -0.0           block5-025613         YES            
84     116    200    -1560.842576            -0.08          0.0            block5-025672         YES            
84     118    202    -1578.442133            -0.061         0.0            block5-025747         YES            
84     120    204    -1595.709098            -0.03          0.0            block5-025867         YES            
84     122    206    -1612.84392             0.001          0.0            block5-025929         YES            
84     124    208    -1629.679713            -0.0           0.0            block5-026002         YES            
84     126    210    -1644.876425            -0.0           0.0            block5-026032         YES            
84     128    212    -1655.100123            -0.0           -0.0           block5-026108         YES            
84     130    214    -1664.198399            -0.0           0.0            block5-026183         YES            
84     132    216    -1673.01567             -0.0           0.0            block5-026258         YES            
84     134    218    -1681.517474            0.001          0.0            block5-026349         YES            
84     136    220    -1690.527956            0.106          -0.0           block5-026424         YES            
84     138    222    -1699.198784            0.131          -0.0           block5-026484         YES            
84     140    224    -1707.698222            0.167          -0.0           block5-026559         YES            
84     142    226    -1716.043673            0.198          0.0            block5-026681         YES            
84     144    228    -1724.209033            0.222          0.0            block5-026756         YES            
84     146    230    -1732.197931            0.243          0.0            block5-026831         YES            
84     148    232    -1739.844913            0.256          0.0            block5-026891         YES            
84     150    234    -1747.011356            0.262          -0.0           block5-026936         YES            
84     152    236    -1753.75943             0.263          -0.0           block5-027026         YES            
84     154    238    -1760.186124            0.262          0.0            block5-027146         YES            
84     156    240    -1766.319139            0.257          -0.0           block5-027221         YES            
84     158    242    -1772.052717            0.248          0.0            block5-027251         YES            
84     160    244    -1777.342779            0.231          0.0            block5-027356         YES            
84     162    246    -1782.492237            -0.197         0.0            block5-027441         YES            
84     164    248    -1787.913521            -0.191         0.0            block5-027516         YES            
84     166    250    -1793.031684            -0.181         0.0            block5-027576         YES            
84     168    252    -1797.850056            -0.164         0.0            block5-027621         YES            
84     170    254    -1802.52509             -0.135         0.0            block5-027696         YES            
84     172    256    -1807.292661            -0.102         0.0            block5-027771         YES            
84     174    258    -1811.994406            -0.079         -0.0           block5-027862         YES            
84     176    260    -1816.562345            -0.058         -0.0           block5-027922         YES            
84     178    262    -1820.978189            0.003          0.0            block5-027984         YES            
84     180    264    -1825.719099            0.001          0.0            block5-028089         YES            
84     182    266    -1830.345414            0.0            0.0            block5-028178         YES            
84     184    268    -1833.668491            -0.0           -0.0           block5-028223         YES            
84     186    270    -1833.654053            0.0            0.0            block5-028329         YES            
84     188    272    -1832.686618            0.0            0.0            block5-028404         YES            
84     190    274    -1831.63696             -0.001         0.0            block5-028462         YES            
84     192    276    -1830.438334            -0.001         -0.0           block5-028522         YES            
84     194    278    -1829.03569             0.0            0.0            block5-028583         YES            
84     196    280    -1827.568444            0.058          0.0            block5-028662         YES            
84     198    282    -1826.44028             0.109          0.0            block5-028751         YES            
84     200    284    -1825.338699            0.147          0.0            block5-028841         YES            
84     202    286    -1824.314188            0.18           0.0            block5-028931         YES            
84     204    288    -1823.218549            0.2            0.0            block5-029006         YES            
84     206    290    -1822.06674             0.217          0.0            block5-029096         YES            
84     208    292    -1820.856571            0.23           -0.0           block5-029111         YES            
86     100    186    -1403.169126            0.313          0.0            block5-029216         YES            
86     102    188    -1425.41532             0.315          -0.0           block5-029321         YES            
86     104    190    -1446.738226            0.292          0.0            block5-029381         YES            
86     106    192    -1467.307589            0.254          -0.0           block5-029456         YES            
86     108    194    -1487.557269            -0.237         0.0            block5-029525         YES            
86     110    196    -1507.122488            -0.226         0.0            block5-029570         YES            
86     112    198    -1526.439361            0.152          0.0            block5-029635         YES            
86     114    200    -1545.444171            -0.13          0.0            block5-029751         YES            
86     116    202    -1564.159513            -0.116         0.0            block5-029827         YES            
86     118    204    -1582.427945            -0.099         -0.0           block5-029917         YES            
86     120    206    -1600.340435            -0.075         -0.0           block5-029977         YES            
86     122    208    -1617.900427            -0.035         0.0            block5-030007         YES            
86     124    210    -1635.499458            0.001          -0.0           block5-030114         YES            
86     126    212    -1651.544972            -0.0           -0.0           block5-030172         YES            
86     128    214    -1662.610107            -0.0           -0.0           block5-030262         YES            
86     130    216    -1672.565077            -0.0           -0.0           block5-030368         YES            
86     132    218    -1683.572166            0.11           0.084          block5-030444         YES            
86     134    220    -1694.172861            0.135          0.107          block5-030474         YES            
86     136    222    -1704.244778            0.155          0.114          block5-030579         YES            
86     138    224    -1713.975896            0.174          0.09           block5-030639         YES            
86     140    226    -1723.58123             0.19           0.0            block5-030686         YES            
86     142    228    -1732.967244            0.209          -0.0           block5-030806         YES            
86     144    230    -1742.043705            0.228          0.0            block5-030836         YES            
86     146    232    -1750.796497            0.244          -0.0           block5-030911         YES            
86     148    234    -1759.115161            0.254          -0.0           block5-031016         YES            
86     150    236    -1766.925266            0.257          0.0            block5-031076         YES            
86     152    238    -1774.292169            0.257          0.0            block5-031181         YES            
86     154    240    -1781.352493            0.254          -0.0           block5-031211         YES            
86     156    242    -1788.123248            0.248          0.0            block5-031286         YES            
86     158    244    -1794.558081            0.238          0.0            block5-031361         YES            
86     160    246    -1800.632326            0.222          -0.0           block5-031451         YES            
86     162    248    -1806.456438            0.201          0.0            block5-031525         YES            
86     164    250    -1812.105801            0.18           0.0            block5-031600         YES            
86     166    252    -1817.601347            0.16           0.0            block5-031690         YES            
86     168    254    -1822.932035            0.14           0.0            block5-031795         YES            
86     170    256    -1828.247287            -0.129         0.0            block5-031821         YES            
86     172    258    -1833.678509            -0.112         0.0            block5-031896         YES            
86     174    260    -1838.96141             -0.097         0.0            block5-031956         YES            
86     176    262    -1844.043896            -0.078         0.0            block5-032032         YES            
86     178    264    -1848.919234            -0.052         0.0            block5-032107         YES            
86     180    266    -1853.819029            0.0            0.0            block5-032228         YES            
86     182    268    -1858.947895            0.0            -0.0           block5-032259         YES            
86     184    270    -1862.788051            0.0            0.0            block5-032333         YES            
86     186    272    -1863.294704            -0.0           0.0            block5-032467         YES            
86     188    274    -1862.825331            0.0            -0.0           block5-032528         YES            
86     190    276    -1862.263834            -0.001         -0.0           block5-032572         YES            
86     192    278    -1861.53568             0.002          0.0            block5-032649         YES            
86     194    280    -1861.334775            0.107          0.034          block5-032754         YES            
86     196    282    -1861.176145            0.136          0.07           block5-032814         YES            
86     198    284    -1860.970751            0.153          -0.0           block5-032861         YES            
86     200    286    -1860.790275            0.173          0.0            block5-032981         YES            
86     202    288    -1860.505629            0.191          0.0            block5-033026         YES            
86     204    290    -1860.048374            0.205          -0.0           block5-033101         YES            
86     206    292    -1859.428459            0.218          -0.0           block5-033221         YES            
86     208    294    -1858.648623            0.228          -0.0           block5-033266         YES            
86     210    296    -1857.723331            0.237          0.0            block5-033326         YES            
86     212    298    -1856.624986            0.244          0.0            block5-033416         YES            
86     214    300    -1855.331238            0.249          0.0            block5-033461         YES            
88     104    192    -1444.657631            0.302          0.0            block6-000026         YES            
88     106    194    -1466.093632            0.264          0.0            block6-000086         YES            
88     108    196    -1486.927026            0.231          0.0            block6-000221         YES            
88     110    198    -1507.263314            0.204          0.0            block6-000280         YES            
88     112    200    -1527.217898            0.182          0.0            block6-000340         YES            
88     114    202    -1546.813837            0.161          0.0            block6-000430         YES            
88     116    204    -1566.000149            0.139          0.0            block6-000490         YES            
88     118    206    -1584.891922            -0.12          0.0            block6-000576         YES            
88     120    208    -1603.485673            -0.096         -0.0           block6-000606         YES            
88     122    210    -1621.763636            -0.061         0.0            block6-000742         YES            
88     124    212    -1639.94878             0.001          -0.0           block6-000759         YES            
88     126    214    -1656.817715            0.0            -0.0           block6-000834         YES            
88     128    216    -1668.754549            -0.001         -0.0           block6-000937         YES            
88     130    218    -1680.482676            0.097          0.083          block6-001029         YES            
88     132    220    -1693.16125             0.135          0.124          block6-001119         YES            
88     134    222    -1705.158207            0.161          0.146          block6-001179         YES            
88     136    224    -1716.500818            0.181          0.159          block6-001254         YES            
88     138    226    -1727.31894             0.201          0.155          block6-001344         YES            
88     140    228    -1737.790556            0.216          0.074          block6-001376         YES            
88     142    230    -1748.107186            0.23           0.0            block6-001451         YES            
88     144    232    -1758.136043            0.244          0.0            block6-001511         YES            
88     146    234    -1767.70117             0.254          0.0            block6-001631         YES            
88     148    236    -1776.727343            0.261          0.0            block6-001691         YES            
88     150    238    -1785.178211            0.262          0.0            block6-001751         YES            
88     152    240    -1793.178191            0.259          0.0            block6-001811         YES            
88     154    242    -1800.862606            0.254          0.0            block6-001931         YES            
88     156    244    -1808.298306            0.247          0.0            block6-002006         YES            
88     158    246    -1815.435797            0.236          0.0            block6-002066         YES            
88     160    248    -1822.240228            0.222          0.0            block6-002111         YES            
88     162    250    -1828.736868            0.205          -0.0           block6-002185         YES            
88     164    252    -1834.987007            0.188          0.0            block6-002320         YES            
88     166    254    -1841.015118            0.171          0.0            block6-002380         YES            
88     168    256    -1846.852635            0.153          0.0            block6-002410         YES            
88     170    258    -1852.561962            0.134          -0.0           block6-002485         YES            
88     172    260    -1858.195954            0.112          0.0            block6-002574         YES            
88     174    262    -1863.945307            -0.103         -0.0           block6-002631         YES            
88     176    264    -1869.660582            -0.084         -0.0           block6-002706         YES            
88     178    266    -1875.13358             -0.056         0.0            block6-002797         YES            
88     180    268    -1880.5282              0.001          0.0            block6-002874         YES            
88     182    270    -1886.163337            0.0            0.0            block6-002993         YES            
88     184    272    -1890.488494            0.0            0.0            block6-003008         YES            
88     186    274    -1891.527314            0.0            -0.0           block6-003129         YES            
88     188    276    -1891.571551            0.0            -0.0           block6-003174         YES            
88     190    278    -1891.523422            0.001          -0.0           block6-003234         YES            
88     192    280    -1891.913119            0.109          0.091          block6-003324         YES            
88     194    282    -1892.853445            0.14           0.125          block6-003399         YES            
88     196    284    -1893.537461            0.16           0.14           block6-003504         YES            
88     198    286    -1893.973798            0.177          0.137          block6-003549         YES            
88     200    288    -1894.345878            0.194          0.102          block6-003669         YES            
88     202    290    -1894.742004            0.206          -0.0           block6-003684         YES            
88     204    292    -1894.982891            0.217          0.0            block6-003804         YES            
88     206    294    -1894.940345            0.227          0.0            block6-003834         YES            
88     208    296    -1894.669532            0.235          0.0            block6-003924         YES            
88     210    298    -1894.208281            0.242          -0.0           block6-004046         YES            
88     212    300    -1893.57607             0.247          -0.0           block6-004076         YES            
88     214    302    -1892.755254            0.25           0.0            block6-004196         YES            
88     216    304    -1891.720796            0.251          -0.0           block6-004211         YES            
88     218    306    -1890.481413            0.251          0.0            block6-004301         YES            
88     220    308    -1889.084516            0.248          0.0            block6-004376         YES            
90     108    198    -1484.857145            0.254          0.0            block6-004436         YES            
90     110    200    -1505.838894            0.229          0.0            block6-004541         YES            
90     112    202    -1526.437816            0.205          -0.0           block6-004601         YES            
90     114    204    -1546.722528            0.182          -0.0           block6-004661         YES            
90     116    206    -1566.604842            0.159          0.0            block6-004751         YES            
90     118    208    -1585.972121            0.133          0.0            block6-004855         YES            
90     120    210    -1605.175634            -0.11          0.0            block6-004911         YES            
90     122    212    -1624.173539            -0.075         -0.0           block6-004956         YES            
90     124    214    -1643.009463            0.002          0.0            block6-005064         YES            
90     126    216    -1660.710094            0.0            -0.0           block6-005124         YES            
90     128    218    -1673.531057            -0.001         -0.0           block6-005182         YES            
90     130    220    -1686.83461             0.112          0.11           block6-005319         YES            
90     132    222    -1700.675241            0.149          0.145          block6-005394         YES            
90     134    224    -1713.899697            0.176          0.167          block6-005469         YES            
90     136    226    -1726.470888            0.199          0.182          block6-005529         YES            
