Z      N      A      Binding_Energy_(MeV)    beta2_total    beta3_total    fileID    Convergence    
108    270    378    -2151.010345            -0.298368      0.0            4337      YES            
108    272    380    -2148.662952            0.14443        0.0            4365      YES            
110    188    298    -2093.177647            -0.000666      0.0            4382      YES            
110    190    300    -2100.113166            -0.198811      0.0            4390      YES            
110    194    304    -2113.489661            -0.216992      0.0            4407      YES            
110    196    306    -2119.743936            -0.22617       0.0            4423      YES            
110    198    308    -2125.676817            -0.235343      0.0            4440      YES            
110    262    372    -2197.287674            0.00424        0.0            4460      YES            
110    264    374    -2193.417521            -0.012217      0.0            4483      YES            
110    266    376    -2190.422903            0.074256       0.0            4501      YES            
110    268    378    -2187.743242            0.09663        0.0            4517      YES            
110    270    380    -2185.655445            -0.300792      0.0            4524      YES            
110    272    382    -2183.457329            -0.301977      0.0            4541      YES            
112    162    274    -1964.516265            0.228618       0.0            4573      YES            
112    190    302    -2112.838366            -0.194334      0.0            4577      YES            
112    196    308    -2134.733494            0.145898       0.0            4602      YES            
112    198    310    -2140.87085             -0.23614       0.0            4610      YES            
112    200    312    -2147.280595            -0.245308      0.0            4627      YES            
112    202    314    -2153.555135            -0.254216      0.0            4644      YES            
112    264    376    -2225.984259            -0.008711      0.0            4670      YES            
112    266    378    -2223.116835            0.065827       0.0            4687      YES            
112    268    380    -2221.018098            -0.244598      0.0            4695      YES            
112    270    382    -2219.105562            -0.252097      0.0            4712      YES            
112    272    384    -2217.071624            -0.258853      0.0            4729      YES            
112    284    396    -2206.545141            0.214352       0.0            4753      YES            
112    286    398    -2204.185927            0.21792        0.0            4770      YES            
114    160    274    -1949.029928            0.220648       0.0            4794      YES            
114    162    276    -1965.523929            0.217117       0.0            4810      YES            
114    190    304    -2124.284243            0.058801       0.0            4823      YES            
114    194    308    -2139.946396            -0.214546      0.0            4831      YES            
114    196    310    -2147.577147            0.129066       0.0            4857      YES            
114    264    378    -2257.35653             -0.005782      0.0            4874      YES            
114    266    380    -2254.660739            0.054093       0.0            4891      YES            
114    268    382    -2252.935825            -0.242009      0.0            4899      YES            
114    270    384    -2251.342556            -0.249911      0.0            4916      YES            
114    284    398    -2240.848063            0.222638       0.0            4940      YES            
114    286    400    -2238.91724             0.223235       0.0            4957      YES            
114    288    402    -2236.881334            0.224599       0.0            4974      YES            
114    290    404    -2234.685146            0.225105       0.0            4991      YES            
114    292    406    -2232.249336            0.22471        0.0            5008      YES            
114    296    410    -2226.338259            0.222728       0.0            5025      YES            
116    160    276    -1947.712619            0.211578       0.0            5049      YES            
116    190    306    -2134.76194             0.044307       0.0            5061      YES            
116    192    308    -2142.918568            -0.127446      0.0            5072      YES            
116    194    310    -2151.255155            -0.211574      0.0            5086      YES            
116    196    312    -2159.36377             -0.221778      0.0            5103      YES            
116    198    314    -2167.218798            0.132745       0.0            5129      YES            
116    264    380    -2287.432461            -0.00397       0.0            5146      YES            
116    266    382    -2285.026421            0.03265        0.0            5158      YES            
116    268    384    -2283.373242            -0.238732      0.0            5171      YES            
116    270    386    -2282.133729            -0.24918       0.0            5188      YES            
116    272    388    -2280.877743            -0.25742       0.0            5205      YES            
116    284    400    -2274.341246            0.335336       0.0            5236      YES            
116    286    402    -2272.29358             0.246966       0.0            5249      YES            
116    288    404    -2270.549558            0.229364       0.0            5266      YES            
116    290    406    -2268.747289            0.225847       0.0            5280      YES            
116    292    408    -2266.739204            0.22433        0.0            5297      YES            
116    294    410    -2264.396745            0.222761       0.0            5314      YES            
116    296    412    -2261.677328            0.221383       0.0            5331      YES            
116    298    414    -2258.698316            0.220093       0.0            5348      YES            
116    300    416    -2255.628223            0.218814       0.0            5368      YES            
118    190    308    -2143.770929            -0.04173       0.0            5380      YES            
118    192    310    -2152.581855            -0.122136      0.0            5395      YES            
118    194    312    -2161.269862            -0.132165      0.0            5412      YES            
118    196    314    -2169.895574            -0.214925      0.0            5427      YES            
118    198    316    -2178.166401            -0.222644      0.0            5443      YES            
118    208    326    -2220.713041            0.241672       0.0            5473      YES            
118    210    328    -2228.196397            0.231976       0.0            5484      YES            
118    264    382    -2316.097223            0.002631       0.0            5498      YES            
118    266    384    -2314.081645            -0.011744      0.0            5520      YES            
118    268    386    -2312.724949            -0.168588      0.0            5531      YES            
118    270    388    -2311.656023            -0.173944      0.0            5548      YES            
118    272    390    -2310.749102            -0.259765      0.0            5562      YES            
118    286    404    -2304.818667            0.269435       0.0            5590      YES            
118    288    406    -2303.100102            0.249931       0.0            5606      YES            
118    290    408    -2301.478711            0.228778       0.0            5623      YES            
118    292    410    -2299.867172            0.222464       0.0            5640      YES            
118    294    412    -2297.946604            0.219954       0.0            5657      YES            
118    296    414    -2295.671562            0.218305       0.0            5674      YES            
118    298    416    -2293.159327            0.217109       0.0            5691      YES            
118    300    418    -2290.569195            0.216031       0.0            5708      YES            
120    190    310    -2151.107946            -0.020336      0.0            5718      YES            
120    192    312    -2160.439773            -0.193631      0.0            5733      YES            
120    198    318    -2187.826185            -0.213938      0.0            5749      YES            
120    200    320    -2196.234527            -0.222063      0.0            5766      YES            
120    208    328    -2232.346073            0.228778       0.0            5796      YES            
120    210    330    -2240.445616            0.223678       0.0            5813      YES            
120    212    332    -2248.099689            0.221904       0.0            5831      YES            
120    264    384    -2343.157933            0.001851       0.0            5838      YES            
120    266    386    -2341.69829             -0.163684      0.0            5852      YES            
120    268    388    -2341.291856            -0.167327      0.0            5868      YES            
120    270    390    -2340.655226            -0.16989       0.0            5888      YES            
120    272    392    -2339.837018            -0.173501      0.0            5907      YES            
120    288    408    -2334.67691             0.259186       0.0            5929      YES            
120    290    410    -2333.160845            0.241151       0.0            5946      YES            
120    292    412    -2331.769443            0.221253       0.0            5963      YES            
120    294    414    -2330.273462            0.216711       0.0            5980      YES            
120    296    416    -2328.440001            0.214746       0.0            5997      YES            
120    298    418    -2326.393465            0.213782       0.0            6014      YES            
