Z      N      A      E_oct(MeV)          BE_gs(MeV)          BE_control(MeV)     beta3_gs       beta2_gs       Q20_control (b)
104    262    366    -2.134316           -2191.704691        -2189.570375        0.113611       0.022706       3.265435       
104    264    368    -2.820281           -2191.434063        -2188.613782        0.139241       0.059422       78.285122      
106    156    262    0.012437            -1909.127541        -1909.139978        0.081716       0.282538       33.076937      
106    162    268    0.012889            -1951.187784        -1951.200673        0.045946       0.254602       31.777175      
106    166    272    -0.002504           -1974.575452        -1974.572948        0.056948       0.236349       29.553679      
106    168    274    -0.000659           -1985.691264        -1985.690605        0.049694       0.221983       28.188452      
106    170    276    -0.001212           -1996.641415        -1996.640203        0.044327       0.208421       26.834622      
106    172    278    0.000831            -2007.16322         -2007.164051        0.035821       0.193399       25.326303      
106    182    288    -0.335956           -2058.720277        -2058.384321        0.060169       -0.03478       -5.528961      
106    184    290    -0.435838           -2068.225099        -2067.789261        0.073946       -0.009848      0.046959       
106    186    292    -1.198192           -2075.860427        -2074.662235        0.096531       -0.005259      0.088019       
106    188    294    -1.641903           -2083.835015        -2082.193112        0.088248       0.388951       -29.024627     
106    190    296    -2.739118           -2092.368724        -2089.629606        0.073762       0.377976       -30.358535     
106    192    298    -3.870172           -2100.658863        -2096.788691        0.023757       0.366674       -31.788611     
106    198    304    0.021765            -2122.9984          -2123.020165        0.141016       0.362347       55.446641      
106    238    344    2.5e-05             -2211.294598        -2211.294623        0.01286        0.196247       39.007116      
106    250    356    0.012365            -2220.945244        -2220.957609        0.011153       0.383059       84.685054      
106    254    360    -0.583704           -2222.306481        -2221.722777        0.02033        0.386063       -12.554215     
106    256    362    -0.428349           -2222.850571        -2222.422222        0.067411       -0.013512      0.266987       
106    258    364    -0.435032           -2223.803184        -2223.368152        0.077363       -0.006619      0.267614       
106    260    366    -0.93435            -2223.544435        -2222.610085        0.091858       -0.003395      0.492959       
106    262    368    -1.731162           -2222.810999        -2221.079837        0.109961       0.015681       2.235826       
106    264    370    -2.881319           -2222.811236        -2219.929917        0.138936       0.05317        11.937572      
108    154    262    0.014132            -1895.888744        -1895.902876        0.080013       0.280022       32.766605      
108    156    264    0.01265             -1911.594863        -1911.607513        0.075183       0.275256       32.725601      
108    158    266    0.018187            -1927.158872        -1927.177059        0.072767       0.271016       32.633598      
108    164    272    0.016394            -1969.466075        -1969.482469        0.064673       0.245607       30.598118      
108    166    274    0.019115            -1981.58622         -1981.605335        0.051502       0.232536       29.624036      
108    168    276    0.018839            -1993.344613        -1993.363452        0.0469         0.221302       28.545567      
108    170    278    -0.000795           -2004.860788        -2004.859993        0.041312       0.209539       27.428031      
108    172    280    -0.006842           -2015.89554         -2015.888698        0.036836       0.199432       26.391787      
108    180    288    -0.020544           -2059.667493        -2059.646949        0.025053       -0.072559      -10.638872     
108    182    290    -0.217787           -2069.873354        -2069.655567        0.045027       -0.035384      -4.883623      
108    184    292    -0.068004           -2079.719833        -2079.651829        0.049318       -0.007571      0.04262        
108    186    294    -0.603089           -2087.69357         -2087.090481        0.079486       -0.007632      0.077117       
108    188    296    -1.296902           -2096.397841        -2095.100939        0.102517       0.395725       -29.265884     
108    190    298    -2.357991           -2105.479167        -2103.121176        0.0696         0.381974       -30.602088     
108    192    300    -3.497096           -2114.368332        -2110.871236        0.062698       0.374614       -31.994565     
108    194    302    -4.530293           -2122.933504        -2118.403211        0.017199       0.36719        -33.501856     
108    244    352    0.028601            -2243.224472        -2243.253073        0.011989       0.383731       82.599143      
108    246    354    0.01818             -2245.536714        -2245.554894        0.02713        0.384267       83.493347      
108    248    356    0.013773            -2247.673609        -2247.687382        0.037756       0.38594        84.652545      
108    250    358    0.012635            -2249.525818        -2249.538453        0.048922       0.388361       85.962182      
108    252    360    -1.284495           -2250.979871        -2249.695376        0.055804       0.390457       -16.365612     
108    254    362    -1.199614           -2251.989389        -2250.789775        0.061633       0.391659       -11.623306     
108    256    364    -0.673118           -2252.633713        -2251.960595        0.057069       0.390234       0.235451       
108    258    366    -0.130983           -2253.303124        -2253.172141        0.059382       -0.007554      0.202089       
108    260    368    -0.518132           -2253.304485        -2252.786353        0.018779       0.379207       0.3851         
110    152    262    0.017687            -1876.786705        -1876.804392        0.070645       0.270672       31.871759      
110    154    264    0.014785            -1893.889687        -1893.904472        0.069648       0.268019       31.942219      
110    156    266    0.019149            -1910.476767        -1910.495916        0.067688       0.26468        31.96517       
110    158    268    0.025482            -1926.914906        -1926.940388        0.063083       0.260427       31.939114      
110    160    270    0.025895            -1943.028355        -1943.05425         0.058137       0.254255       31.653613      
110    164    274    0.024695            -1972.363744        -1972.388439        0.047229       0.23394        30.046775      
110    166    276    0.023777            -1985.449128        -1985.472905        0.04064        0.223403       29.141926      
110    168    278    -0.006601           -1998.100715        -1998.094114        0.067555       0.22383        28.164254      
110    170    280    -0.005048           -2010.467489        -2010.462441        0.032815       0.202054       27.046316      
110    186    296    -0.076726           -2098.531141        -2098.454415        0.045801       -0.003646      0.061374       
110    188    298    0.039976            -2107.615999        -2107.655975        0.136567       0.411948       63.35413       
110    190    300    -2.268017           -2117.231032        -2114.963015        0.112261       0.398009       -30.509045     
110    192    302    -3.414192           -2126.666255        -2123.252063        0.055177       0.38227        -31.900623     
110    250    360    0.011293            -2276.326271        -2276.337564        0.045805       0.391645       87.660642      
110    252    362    0.011439            -2278.312035        -2278.323474        0.069607       0.394477       88.770246      
110    254    364    -1.059654           -2279.873253        -2278.813599        0.068671       0.394892       -10.028131     
110    256    366    0.010458            -2281.052445        -2281.062903        0.061329       0.393428       90.538394      
112    152    264    0.019509            -1872.720281        -1872.73979         0.061629       0.254778       30.459202      
112    154    266    0.023387            -1890.655202        -1890.678589        0.059971       0.253148       30.660216      
112    156    268    0.021908            -1908.121488        -1908.143396        0.05672        0.251187       30.876183      
112    158    270    0.025726            -1925.455176        -1925.480902        0.052598       0.248766       31.051739      
112    160    272    0.024696            -1942.542299        -1942.566995        0.047876       0.244027       30.941765      
112    164    276    0.025579            -1973.969596        -1973.995175        0.033815       0.225084       29.560844      
112    188    300    -0.713622           -2117.290138        -2116.576516        0.158276       0.425952       0.122823       
112    190    302    -2.252406           -2127.519964        -2125.267558        0.129681       0.410532       -29.896907     
112    250    362    0.011316            -2301.547743        -2301.559059        0.068222       0.405691       91.133143      
112    252    364    0.012478            -2303.943805        -2303.956283        0.074116       0.405631       91.937056      
112    254    366    0.011152            -2305.912634        -2305.923786        0.071282       0.405417       92.875341      
112    276    388    -0.002119           -2315.677532        -2315.675413        0.106217       0.353839       87.707669      
114    156    270    0.021508            -1904.768748        -1904.790256        0.046977       0.233283       29.136738      
114    162    276    -0.000386           -1958.183006        -1958.18262         0.030582       0.223149       29.201936      
114    164    278    -0.000845           -1974.204394        -1974.203549        0.02663        0.214592       28.506461      
114    192    306    -2.987267           -2146.73496         -2143.747693        0.10623        0.414032       -57.562206     
114    194    308    -4.207384           -2156.900887        -2152.693503        0.049229       0.403074       -31.236264     
114    272    386    -3.656204           -2342.630811        -2338.974607        0.112387       0.369587       -83.234749     
114    278    392    -9.2e-05            -2344.821701        -2344.821609        0.042738       0.345556       89.285155      
114    282    396    1.201065            -2343.635171        -2344.836236        0.113497       0.285006       89.675994      
114    284    398    0.511974            -2343.835938        -2344.347912        0.1097         0.275343       90.189212      
114    286    400    -0.02569            -2344.011124        -2343.985434        0.104507       0.264129       63.58735       
114    288    402    -0.022992           -2344.173676        -2344.150684        0.100743       0.256456       61.905729      
114    290    404    -0.015487           -2344.244206        -2344.228719        0.093794       0.249954       61.486217      
114    292    406    -0.007515           -2344.120413        -2344.112898        0.09194        0.247098       61.412376      
114    294    408    -0.000294           -2343.736374        -2343.73608         0.089762       0.244587       61.475832      
114    296    410    -0.004086           -2343.08332         -2343.079234        0.087621       0.242365       61.591574      
116    160    276    -0.000236           -1937.814121        -1937.813885        0.029342       0.210276       27.456544      
116    190    306    -1.623904           -2144.095351        -2142.471447        0.155273       0.448635       -5.054787      
116    194    310    -3.487697           -2165.384643        -2161.896946        0.116057       0.427744       -22.560059     
116    264    380    -0.863121           -2364.204099        -2363.340978        0.081825       0.051493       0.558036       
116    266    382    -1.935237           -2365.679663        -2363.744426        0.113867       0.056971       1.688222       
116    268    384    -2.603143           -2366.937287        -2364.334144        0.138514       0.054313       -85.630038     
116    284    400    0.792692            -2372.822615        -2373.615307        0.106536       0.279503       90.719103      
116    286    402    0.142043            -2373.232314        -2373.374357        0.102476       0.269955       91.270936      
116    288    404    -0.02347            -2373.612484        -2373.589014        0.098307       0.259327       63.860395      
116    290    406    -0.022557           -2373.971706        -2373.949149        0.092907       0.250499       62.37354       
116    292    408    -0.018111           -2374.205202        -2374.187091        0.090248       0.245819       61.570981      
116    294    410    -0.013968           -2374.230195        -2374.216227        0.088402       0.242663       61.36782       
116    296    412    -0.011544           -2374.007352        -2373.995808        0.085902       0.23982        61.334652      
116    298    414    -0.00507            -2373.548431        -2373.543361        0.083902       0.237459       61.379806      
116    300    416    -0.005403           -2372.893557        -2372.888154        0.081339       0.234694       61.343891      
118    162    280    -0.000173           -1951.664162        -1951.663989        0.012884       0.190231       25.717669      
118    188    306    -0.360374           -2139.504093        -2139.143719        0.050812       0.037458       0.287521       
118    190    308    -1.304484           -2150.306642        -2149.002158        0.082735       0.057852       -6.87804       
118    192    310    -1.402031           -2160.853442        -2159.451411        0.10321        0.067879       -19.864879     
118    264    382    -1.087305           -2389.121103        -2388.033798        0.079009       0.051194       0.556922       
118    266    384    -2.072922           -2390.983858        -2388.910936        0.103109       0.057672       1.781424       
118    268    386    -2.8285             -2392.570958        -2389.742458        0.124212       0.057076       5.080545       
118    270    388    -3.111499           -2393.795174        -2390.683675        0.146417       0.048384       9.771236       
118    274    392    -1.88418            -2396.501102        -2394.616922        0.029816       0.366355       -91.362613     
118    284    402    1.007525            -2400.775986        -2401.783511        0.023219       0.269623       90.882333      
118    286    404    0.503492            -2401.483694        -2401.987186        0.012072       0.262422       91.300344      
118    288    406    -0.003579           -2402.039352        -2402.035773        0.089259       0.265858       67.400909      
118    290    408    -0.006974           -2402.576107        -2402.569133        0.086473       0.253876       64.514564      
118    292    410    -0.018667           -2403.133514        -2403.114847        0.087951       0.245445       62.312829      
118    294    412    -0.015494           -2403.56148         -2403.545986        0.085465       0.240041       61.347479      
118    296    414    -0.011465           -2403.78624         -2403.774775        0.083116       0.236505       61.01856       
118    298    416    -0.00795            -2403.77689         -2403.76894         0.08074        0.233713       60.937401      
118    300    418    -0.004429           -2403.542115        -2403.537686        0.078668       0.23125        60.882643      
120    166    286    0.023942            -1982.331923        -1982.355865        0.136569       -0.37015       -59.332432     
120    188    308    -0.396872           -2143.97514         -2143.578268        0.061248       0.035954       0.18499        
120    190    310    -1.505151           -2155.346841        -2153.84169         0.099573       0.048939       -4.302531      
120    192    312    -1.816608           -2166.564427        -2164.747819        0.111106       0.062733       -19.851888     
120    194    314    -1.5631             -2177.140902        -2175.577802        0.121427       0.06616        -22.582687     
120    210    330    0.050872            -2258.356148        -2258.40702         0.13305        -0.371829      -76.12057      
120    216    336    0.052812            -2284.674392        -2284.727204        0.038345       -0.398122      -80.212303     
120    218    338    0.060533            -2293.035942        -2293.096475        0.064476       -0.397419      -81.582986     
120    262    382    -0.244888           -2410.169917        -2409.925029        0.059505       0.034974       0.168118       
120    264    384    -1.161132           -2412.498273        -2411.337141        0.088186       0.048113       0.307442       
120    266    386    -2.186923           -2414.858801        -2412.671878        0.106625       0.054546       0.56596        
120    268    388    -2.819177           -2416.936207        -2414.11703         0.121815       0.055299       -40.10986      
120    270    390    -2.794556           -2418.568           -2415.773444        0.135127       0.051049       -40.831593     
120    272    392    -2.488537           -2419.749552        -2417.261015        0.146756       0.042266       -41.906177     
120    296    416    -0.001848           -2432.265963        -2432.264115        0.079787       0.238685       62.383561      
120    298    418    0.011761            -2432.67163         -2432.683391        0.07793        0.234217       61.508011      
36     38     74     -1.966887           -628.248997         -626.28211          0.000886       0.422301       -4.176642      
36     40     76     -2.308468           -651.306234         -648.997766         0.000155       0.400516       -3.647516      
36     62     98     -0.966377           -813.82977          -812.863393         -0.000152      0.375721       -6.493109      
38     58     96     -0.425889           -819.473759         -819.04787          0.001776       0.358447       0.027447       
38     62     100    -3.615933           -842.665191         -839.049258         0.000206       0.390538       -6.356253      
40     38     78     -4.012863           -637.533738         -633.520875         0.000832       0.423942       -3.258395      
40     40     80     -3.531984           -665.009471         -661.477487         0.000412       0.419291       0.001207       
66     66     132    -6.017917           -1010.95485         -1004.936933        0.000817       0.361141       -10.322453     
88     136    224    -2.00015            -1714.380246        -1712.380096        0.212898       0.18387        16.877442      
102    130    232    -1.593138           -1680.155975        -1678.562837        -7e-06         0.375667       -29.3666       
102    132    234    -2.565684           -1699.959147        -1697.393463        0.000791       0.363437       -30.592101     
104    192    296    -3.930639           -2085.16113         -2081.230491        0.000232       0.354175       -31.541804     
106    194    300    -4.868628           -2108.582749        -2103.714121        -0.000519      0.360842       -33.529473     
106    196    302    -5.276414           -2116.022385        -2110.745971        0.006237       0.354679       -40.096708     
108    196    304    -5.363521           -2131.061697        -2125.698176        0.00013        0.36307        -35.184293     
108    198    306    -5.858987           -2138.650291        -2132.791304        0.000921       0.355876       -37.390478     
108    262    370    -1.845573           -2253.47508         -2251.629507        3.9e-05        0.372808       -1.564018      
108    264    372    -2.942301           -2253.556385        -2250.614084        0.002906       0.366619       8.796568       
108    266    374    -3.399382           -2253.560148        -2250.160766        0.000634       0.360407       -71.281313     
108    268    376    -3.26711            -2253.499901        -2250.232791        0.001742       0.354358       -72.503686     
110    194    304    -4.533457           -2135.848074        -2131.314617        0.000705       0.373892       -33.361157     
110    196    306    -5.507429           -2144.648479        -2139.14105         0.000509       0.369631       -34.9324       
110    198    308    -6.103038           -2152.892001        -2146.788963        -0.00107       0.364752       -59.274589     
110    200    310    -6.286077           -2160.488621        -2154.202544        0.001466       0.355986       -38.484044     
110    260    370    -0.669943           -2282.666336        -2281.996393        -0.000114      0.382113       0.2568         
110    262    372    -2.046432           -2283.273778        -2281.227346        0.003202       0.375937       0.746827       
110    264    374    -3.283748           -2283.760585        -2280.476837        0.000569       0.370348       4.722182       
110    266    376    -4.10774            -2284.136781        -2280.029041        0.001868       0.365161       -72.455338     
110    268    378    -3.969769           -2284.406285        -2280.436516        0.001411       0.35998        -73.876319     
110    270    380    -3.89607            -2284.606074        -2280.710004        0.001532       0.354756       -74.901917     
112    192    304    -3.494249           -2137.554511        -2134.060262        -0.000685      0.391347       -31.270325     
112    194    306    -4.305867           -2147.30321         -2142.997343        -0.000387      0.386021       -57.866312     
112    196    308    -5.220711           -2156.675397        -2151.454686        -0.002539      0.380809       28.014715      
112    198    310    -6.293577           -2165.478992        -2159.185415        6.4e-05        0.375622       -37.13486      
112    200    312    -6.393635           -2173.60733         -2167.213695        -0.001281      0.370781       -39.218987     
112    202    314    -6.044018           -2181.247202        -2175.203184        -4.2e-05       0.363942       -55.484845     
112    262    374    -1.126218           -2310.976254        -2309.850036        -9.9e-05       0.374853       0.366164       
112    264    376    -2.559466           -2311.976996        -2309.41753         0.000124       0.369297       1.02357        
112    266    378    -3.811794           -2312.834264        -2309.02247         -0.000688      0.364625       8.774305       
112    268    380    -4.248999           -2313.579711        -2309.330712        -7.3e-05       0.360065       -77.704553     
112    270    382    -4.322587           -2314.243809        -2309.921222        -0.001069      0.355422       -78.470259     
112    272    384    -4.48604            -2314.832514        -2310.346474        0.000947       0.350435       -79.23707      
114    190    304    -1.902655           -2136.286466        -2134.383811        0.001524       0.412887       -0.229621      
114    196    310    -4.799752           -2166.660918        -2161.861166        0.006859       0.395929       20.647672      
114    202    316    -5.069023           -2192.599844        -2187.530821        0.000584       0.380622       -42.035288     
114    204    318    -4.787623           -2200.569027        -2195.781404        -0.000112      0.374586       -43.70088      
114    264    378    -1.177716           -2338.415863        -2337.238147        -0.000424      0.380196       0.488723       
114    266    380    -2.443209           -2339.615108        -2337.171899        0.002918       0.375684       1.34974        
114    268    382    -3.414895           -2340.70167         -2337.286775        0.00015        0.37111        -81.814235     
114    270    384    -3.491998           -2341.698163        -2338.206165        -0.000318      0.36568        -82.490414     
114    274    388    -3.916167           -2343.51262         -2339.596453        -3.8e-05       0.352677       -84.077395     
116    192    308    -2.444297           -2154.866876        -2152.422579        0.000172       0.424435       -58.779884     
116    196    312    -4.168363           -2175.482011        -2171.313648        -0.000607      0.413922       -23.609316     
116    198    314    -4.060673           -2184.964956        -2180.904283        0.0009         0.40783        20.696209      
116    202    318    -4.016524           -2202.650852        -2198.634328        -0.000935      0.393244       -42.902741     
116    270    386    -2.537623           -2368.107321        -2365.569698        -0.000815      0.379077       -86.363637     
116    272    388    -2.659282           -2369.332086        -2366.672804        -1.6e-05       0.370048       -86.88382      
116    274    390    -2.893003           -2370.546519        -2367.653516        -0.000176      0.36008        -87.40126      
116    276    392    -3.196381           -2371.708145        -2368.511764        0.000191       0.352392       -88.021605     
118    194    312    -1.216939           -2170.918459        -2169.70152         4e-06          -0.357601      -21.54026      
118    196    314    -1.986518           -2181.676627        -2179.690109        9.4e-05        -0.362491      -22.730701     
118    198    316    -2.545895           -2192.012434        -2189.466539        1.1e-05        -0.367309      -23.67666      
118    200    318    -2.905646           -2201.928494        -2199.022848        2.3e-05        -0.371461      -24.358609     
118    272    390    -2.905173           -2394.978374        -2392.073201        0.00027        0.381721       -65.407019     
118    276    394    -2.307684           -2398.071685        -2395.764001        -5.6e-05       0.35507        -91.69182      
120    196    316    -2.137959           -2188.320683        -2186.182724        0.000287       -0.36958       -23.920072     
120    198    318    -2.921188           -2199.466361        -2196.545173        0.000347       -0.37444       -24.770987     
120    200    320    -3.462538           -2210.147577        -2206.685039        0.00036        -0.378395      -25.384612     
120    202    322    -3.522056           -2220.33569         -2216.813634        0.000603       -0.381482      29.760921      
120    274    394    -2.775404           -2421.368373        -2418.592969        4.2e-05        0.370479       -68.741521     
120    276    396    -3.145578           -2423.359941        -2420.214363        0.000863       0.358441       -70.895762     
120    278    398    -3.5652             -2425.201347        -2421.636147        -0.000453      0.351525       -73.060984     
